# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_01553	NC_007795.1	1494891	1495127	-	237	0	0	0	0	0	0
SAOUHSC_01555	NC_007795.1	1495425	1495772	-	348	0	0	0	0	0	0
SAOUHSC_01556	NC_007795.1	1495769	1496170	-	402	0	0	0	0	0	0
SAOUHSC_01557	NC_007795.1	1496173	1496379	-	207	0	0	0	0	0	0
SAOUHSC_01558	NC_007795.1	1496393	1496635	-	243	0	0	0	0	0	0
SAOUHSC_01559	NC_007795.1	1496650	1496850	-	201	0	0	0	0	0	0
SAOUHSC_01560	NC_007795.1	1496853	1497110	-	258	0	0	0	0	0	0
SAOUHSC_01561	NC_007795.1	1497110	1497511	-	402	0	0	0	0	0	0
SAOUHSC_01562	NC_007795.1	1497511	1497696	-	186	0	0	0	0	0	0
SAOUHSC_01563	NC_007795.1	1497709	1499661	-	1953	0	0	0	0	0	0
SAOUHSC_01565	NC_007795.1	1499730	1500287	-	558	0	0	0	0	0	0
SAOUHSC_01566	NC_007795.1	1500313	1501479	-	1167	0	0	0	0	0	0
SAOUHSC_01567	NC_007795.1	1501476	1501838	-	363	0	0	0	0	0	0
SAOUHSC_01568	NC_007795.1	1501853	1502176	-	324	0	0	0	0	0	0
SAOUHSC_01569	NC_007795.1	1502255	1502416	-	162	0	0	0	0	0	0
SAOUHSC_01570	NC_007795.1	1502429	1502692	-	264	0	0	0	0	0	0
SAOUHSC_01571	NC_007795.1	1502717	1502932	-	216	0	0	0	0	0	0
SAOUHSC_01572	NC_007795.1	1502987	1503352	+	366	0	0	0	0	0	0
SAOUHSC_01573	NC_007795.1	1503321	1503566	-	246	0	0	0	0	0	0
SAOUHSC_01574	NC_007795.1	1503582	1503845	-	264	0	0	0	0	0	0
SAOUHSC_A01514	NC_007795.1	1503842	1504015	-	174	0	0	0	0	0	0
SAOUHSC_01575	NC_007795.1	1503978	1504691	+	714	0	0	0	0	0	0
SAOUHSC_01576	NC_007795.1	1504707	1505639	+	933	0	0	0	0	0	0
SAOUHSC_01577	NC_007795.1	1505645	1505986	+	342	0	0	0	0	0	0
SAOUHSC_01578	NC_007795.1	1506145	1506372	+	228	0	0	0	0	0	0
SAOUHSC_01579	NC_007795.1	1506409	1506555	+	147	0	0	0	0	0	0
SAOUHSC_01580	NC_007795.1	1506552	1507166	-	615	0	0	0	0	0	0
SAOUHSC_01582	NC_007795.1	1507292	1508497	+	1206	0	0	0	0	0	0
SAOUHSC_01583	NC_007795.1	1508540	1510567	-	2028	339	4630	2260	3313	2001	4832
SAOUHSC_01584	NC_007795.1	1510560	1511429	-	870	145	1198	926	1058	703	1423
SAOUHSC_01585	NC_007795.1	1511734	1513485	-	1752	1767	8194	12463	7640	9172	9901
SAOUHSC_01586	NC_007795.1	1513466	1514191	-	726	1423	5080	7575	5484	7401	6646
SAOUHSC_01587	NC_007795.1	1514324	1515061	-	738	663	3287	3777	3108	3167	3965
SAOUHSC_01588	NC_007795.1	1515054	1515596	-	543	217	1096	1239	1060	1077	1440
SAOUHSC_01589	NC_007795.1	1515589	1516320	-	732	266	2094	2690	1908	2948	2640
SAOUHSC_01590	NC_007795.1	1516412	1516918	+	507	87	181	969	199	536	338
SAOUHSC_01591	NC_007795.1	1516996	1517883	-	888	272	6078	3384	7137	2777	7761
SAOUHSC_01592	NC_007795.1	1517932	1518381	-	450	348	5093	3479	5673	3813	7295
SAOUHSC_01593	NC_007795.1	1518486	1519028	-	543	88	261	976	314	783	352
SAOUHSC_01594	NC_007795.1	1519110	1520018	+	909	636	1394	5013	1527	4014	1753
SAOUHSC_01595	NC_007795.1	1520234	1520482	-	249	85	73	258	93	185	112
SAOUHSC_01596	NC_007795.1	1520498	1521253	-	756	87	222	879	242	852	367
SAOUHSC_01597	NC_007795.1	1521425	1522210	+	786	669	2735	4908	2636	4144	3556
SAOUHSC_01598	NC_007795.1	1522315	1523235	-	921	491	945	2706	946	2777	1477
SAOUHSC_01599	NC_007795.1	1523548	1525032	+	1485	3748	12084	40222	17401	37915	22252
SAOUHSC_01600	NC_007795.1	1525235	1526128	+	894	826	7257	10395	9133	11768	10367
SAOUHSC_01601	NC_007795.1	1526211	1527860	-	1650	532	4171	1765	4835	1251	6365
SAOUHSC_01602	NC_007795.1	1527876	1528895	-	1020	99	727	736	952	611	1169
SAOUHSC_01603	NC_007795.1	1528896	1529150	-	255	0	8	2	3	0	5
SAOUHSC_01604	NC_007795.1	1529089	1529460	-	372	1750	1291	7913	2397	6469	2546
SAOUHSC_01605	NC_007795.1	1529679	1531085	-	1407	4816	11727	26322	15856	27845	19266
SAOUHSC_01606	NC_007795.1	1531153	1532286	-	1134	752	1906	4044	2820	3433	3334
SAOUHSC_01607	NC_007795.1	1532549	1532728	+	180	19	21	87	24	68	28
SAOUHSC_01608	NC_007795.1	1532809	1532901	+	93	3	11	59	6	94	6
SAOUHSC_01609	NC_007795.1	1532855	1533835	-	981	405	1780	3677	1788	2810	2421
SAOUHSC_01610	NC_007795.1	1533849	1534286	-	438	550	755	1962	938	1617	1267
SAOUHSC_01611	NC_007795.1	1534637	1535911	-	1275	1604	16529	9130	14398	9327	23010
SAOUHSC_01612	NC_007795.1	1535924	1536907	-	984	1308	9531	6036	9070	5804	13687
SAOUHSC_01613	NC_007795.1	1536907	1537899	-	993	1801	9255	5253	8217	5423	13237
SAOUHSC_01614	NC_007795.1	1537915	1539336	-	1422	1047	9032	5326	8721	4961	12588
SAOUHSC_01615	NC_007795.1	1539487	1541166	-	1680	923	5273	6645	5080	5126	8375
SAOUHSC_01617	NC_007795.1	1541182	1541634	-	453	61	657	1633	709	1492	1290
SAOUHSC_01618	NC_007795.1	1542066	1542947	-	882	1623	3975	7381	4398	5256	5462
SAOUHSC_01619	NC_007795.1	1542925	1543155	-	231	73	557	927	664	1033	788
SAOUHSC_01620	NC_007795.1	1543148	1544485	-	1338	1068	4211	9100	5034	8631	5984
SAOUHSC_01621	NC_007795.1	1544502	1544891	-	390	474	2751	6625	3210	5483	3728
SAOUHSC_01622	NC_007795.1	1544951	1545313	-	363	981	1638	4301	1850	3569	2311
SAOUHSC_01623	NC_007795.1	1545328	1546683	-	1356	2875	4912	10706	5958	9558	6810
SAOUHSC_01624	NC_007795.1	1546683	1547147	-	465	1261	1991	4521	2607	4050	2803
SAOUHSC_01625	NC_007795.1	1547621	1548178	-	558	2533	6733	14963	8024	17559	9757
SAOUHSC_01626	NC_007795.1	1548204	1549265	-	1062	1446	1503	10123	1907	6152	2524
SAOUHSC_01627	NC_007795.1	1549370	1549951	+	582	123	1490	3182	1266	3055	2116
SAOUHSC_01628	NC_007795.1	1549965	1550183	+	219	51	393	656	324	682	555
SAOUHSC_01629	NC_007795.1	1550247	1551077	-	831	1356	2825	4373	2608	4036	4022
SAOUHSC_01630	NC_007795.1	1551235	1551621	+	387	544	1651	4086	1991	4326	2872
SAOUHSC_01632	NC_007795.1	1551986	1553458	-	1473	2742	2635	7590	3597	6655	4230
SAOUHSC_01633	NC_007795.1	1553451	1554797	-	1347	839	1871	5734	2663	4766	2759
SAOUHSC_01634	NC_007795.1	1554817	1555908	-	1092	359	868	3211	1136	2448	1404
SAOUHSC_01635	NC_007795.1	1556067	1556591	-	525	261	985	3878	1737	3504	1798
SAOUHSC_01636	NC_007795.1	1556581	1556727	-	147	2	0	3	2	0	1
SAOUHSC_01637	NC_007795.1	1556824	1557321	-	498	4	48	87	35	51	53
SAOUHSC_01638	NC_007795.1	1557239	1557559	-	321	0	23	36	25	28	44
SAOUHSC_01639	NC_007795.1	1557525	1557971	-	447	1	30	27	33	37	43
SAOUHSC_01640	NC_007795.1	1557949	1558260	-	312	4	35	38	22	27	42
SAOUHSC_01641	NC_007795.1	1558274	1559194	-	921	3	102	37	80	64	104
SAOUHSC_01643	NC_007795.1	1559316	1560290	-	975	7	151	80	141	94	227
SAOUHSC_01644	NC_007795.1	1560342	1560965	-	624	912	2883	7107	3050	6830	3935
SAOUHSC_01645	NC_007795.1	1560962	1561291	-	330	323	1040	3150	1175	2351	1215
SAOUHSC_01646	NC_007795.1	1561291	1562277	-	987	2770	2259	6014	2592	5714	2986
SAOUHSC_01647	NC_007795.1	1562274	1562477	-	204	62	192	668	174	486	173
SAOUHSC_01649	NC_007795.1	1562458	1563921	-	1464	965	1427	5994	1548	4784	1702
SAOUHSC_01650	NC_007795.1	1563933	1564472	-	540	219	350	2477	375	1609	464
SAOUHSC_01651	NC_007795.1	1564681	1564830	-	150	326	3864	5064	4129	7303	6273
SAOUHSC_01652	NC_007795.1	1564943	1567018	-	2076	1651	3955	10814	5561	10697	6126
SAOUHSC_01653	NC_007795.1	1567139	1567738	-	600	9865	16546	69172	26652	52503	27326
SAOUHSC_01655	NC_007795.1	1568014	1568424	-	411	34	1661	901	1882	697	2519
SAOUHSC_01656	NC_007795.1	1568411	1569274	-	864	91	3324	1856	3980	1604	5308
SAOUHSC_01657	NC_007795.1	1569316	1570101	-	786	89	3253	1928	3671	1549	5102
SAOUHSC_01658	NC_007795.1	1570227	1571117	-	891	2164	12683	10917	11819	8350	14585
SAOUHSC_01659	NC_007795.1	1571127	1572473	-	1347	1620	11969	11670	11672	9013	13764
SAOUHSC_01660	NC_007795.1	1572587	1573687	-	1101	1319	6269	7766	8333	6966	9131
SAOUHSC_01661	NC_007795.1	1573690	1574367	-	678	419	3735	3998	4223	3560	5148
SAOUHSC_01662	NC_007795.1	1574498	1575604	-	1107	3632	22961	17452	27369	22542	36543
SAOUHSC_01663	NC_007795.1	1575828	1577627	-	1800	1511	20046	11859	20727	13424	29981
SAOUHSC_01664	NC_007795.1	1577688	1578506	-	819	467	1674	2779	1732	2762	2426
SAOUHSC_01665	NC_007795.1	1578517	1579056	-	540	104	882	1439	780	1550	1239
SAOUHSC_01666	NC_007795.1	1579475	1580866	+	1392	12891	18849	69544	26217	74270	30303
SAOUHSC_01667	NC_007795.1	1581016	1581762	-	747	467	3955	2985	3644	3049	5076
SAOUHSC_01668	NC_007795.1	1581790	1582689	-	900	311	4595	3603	4479	3603	6234
SAOUHSC_01670	NC_007795.1	1582690	1583094	-	405	107	1550	1316	1443	1369	2317
SAOUHSC_01671	NC_007795.1	1583105	1583449	-	345	51	891	802	643	856	1154
SAOUHSC_01672	NC_007795.1	1583452	1583919	-	468	219	1828	2301	1951	2041	2789
SAOUHSC_01673	NC_007795.1	1583920	1584867	-	948	636	3077	5937	3164	4638	4392
SAOUHSC_01675	NC_007795.1	1585171	1585869	-	699	11900	19557	34915	24877	28780	32800
SAOUHSC_01676	NC_007795.1	1585886	1586875	-	990	8626	18722	28087	23603	29603	32135
SAOUHSC_01677	NC_007795.1	1586893	1587576	-	684	3180	10933	15649	12585	17581	16798
SAOUHSC_01678	NC_007795.1	1587820	1587996	-	177	3081	19446	18580	26357	39578	32690
SAOUHSC_01679	NC_007795.1	1588289	1589635	-	1347	2110	7775	13845	12195	11350	10782
SAOUHSC_01680	NC_007795.1	1589642	1590394	-	753	319	2409	3112	3637	2582	3174
SAOUHSC_01681	NC_007795.1	1590396	1591334	-	939	1127	29504	5562	42403	10516	37779
SAOUHSC_01682	NC_007795.1	1591338	1592477	-	1140	1389	26482	5141	40757	9160	30215
SAOUHSC_01683	NC_007795.1	1592613	1594445	-	1833	5843	450333	25733	674312	111043	607816
SAOUHSC_01684	NC_007795.1	1594514	1595140	-	627	195	128851	5865	192117	30164	164699
SAOUHSC_01685	NC_007795.1	1595172	1596149	-	978	211	105170	4262	126365	26483	121460
SAOUHSC_01686	NC_007795.1	1596250	1597374	-	1125	210	1335	1128	1467	907	1664
SAOUHSC_01687	NC_007795.1	1597626	1597754	-	129	481	358	547	454	379	461
SAOUHSC_01688	NC_007795.1	1597937	1599760	-	1824	2467	10942	12152	9785	12091	13485
SAOUHSC_01689	NC_007795.1	1600106	1600357	+	252	440	6255	11594	7819	10605	8636
SAOUHSC_01690	NC_007795.1	1600402	1601376	-	975	90	4314	1425	3074	1395	4677
SAOUHSC_01691	NC_007795.1	1601433	1603580	-	2148	145	846	1426	785	1220	1074
SAOUHSC_01692	NC_007795.1	1603639	1604070	-	432	416	987	3973	1531	3518	1710
SAOUHSC_01693	NC_007795.1	1604192	1604878	-	687	112	482	959	591	762	684
SAOUHSC_01694	NC_007795.1	1604918	1605634	-	717	584	3454	5974	3802	6132	4884
SAOUHSC_01695	NC_007795.1	1605637	1605990	-	354	893	2406	5396	2874	3887	3294
SAOUHSC_01696	NC_007795.1	1605991	1606575	-	585	1564	2173	6252	2768	4865	2802
SAOUHSC_01697	NC_007795.1	1606565	1607134	-	570	633	2022	3661	2136	2640	2620
SAOUHSC_01698	NC_007795.1	1607137	1607427	-	291	48	470	684	514	703	614
SAOUHSC_01699	NC_007795.1	1607431	1608237	-	807	280	1353	2236	1436	2039	1857
SAOUHSC_01700	NC_007795.1	1608251	1609351	-	1101	526	2695	4024	3112	3883	3856
SAOUHSC_01701	NC_007795.1	1609352	1609879	-	528	213	1441	2286	1545	1922	1796
SAOUHSC_01702	NC_007795.1	1609899	1610585	-	687	139	1136	2106	1380	2027	1638
SAOUHSC_01704	NC_007795.1	1610899	1611168	+	270	6	25	94	14	58	25
SAOUHSC_01705	NC_007795.1	1611370	1612074	-	705	29	229	309	258	181	373
SAOUHSC_01706	NC_007795.1	1612536	1613756	-	1221	115	1268	2322	1405	1591	1993
SAOUHSC_01707	NC_007795.1	1614045	1615274	-	1230	126	899	1997	1215	1432	1483
SAOUHSC_01708	NC_007795.1	1615287	1616039	-	753	204	592	1426	735	847	837
SAOUHSC_01709	NC_007795.1	1616039	1617400	-	1362	503	913	3593	1482	1737	1386
SAOUHSC_01710	NC_007795.1	1617414	1617863	-	450	53	175	913	251	440	250
SAOUHSC_01711	NC_007795.1	1617865	1618779	-	915	273	343	2151	573	1332	573
SAOUHSC_01712	NC_007795.1	1618865	1619566	-	702	316	182	1810	416	1195	331
SAOUHSC_01714	NC_007795.1	1619925	1620401	-	477	890	6740	9388	7312	9328	9382
SAOUHSC_01715	NC_007795.1	1620429	1621052	-	624	1358	5240	8150	6287	6530	7067
SAOUHSC_01716	NC_007795.1	1621052	1622320	-	1269	1714	6256	6571	7462	7041	8557
SAOUHSC_01717	NC_007795.1	1622332	1623255	-	924	428	2793	3266	3661	2915	3922
SAOUHSC_01718	NC_007795.1	1623258	1623896	-	639	34	871	982	791	953	1087
SAOUHSC_01719	NC_007795.1	1624181	1624489	-	309	4057	4780	12752	4602	9630	6195
SAOUHSC_01720	NC_007795.1	1624504	1624932	-	429	3917	4806	20436	5284	10845	5765
SAOUHSC_01721	NC_007795.1	1624936	1625196	-	261	1483	3025	13654	3167	9016	4139
SAOUHSC_01722	NC_007795.1	1625259	1627889	-	2631	4566	6623	16081	5547	12961	7296
SAOUHSC_01723	NC_007795.1	1628232	1630709	-	2478	469	4037	3222	3985	2785	5177
SAOUHSC_01724	NC_007795.1	1630711	1631379	-	669	51	336	673	383	524	451
SAOUHSC_01726	NC_007795.1	1631841	1632958	-	1118	2081	7636	9549	9105	8760	11086
SAOUHSC_01727	NC_007795.1	1632959	1634101	-	1143	1591	6825	12835	7955	9447	9266
SAOUHSC_01728	NC_007795.1	1634413	1635426	+	1014	192	634	1097	763	1168	1328
SAOUHSC_01729	NC_007795.1	1635663	1635809	-	147	6282	10125	86381	9720	48586	12360
SAOUHSC_01730	NC_007795.1	1635849	1636031	-	183	3135	5210	49598	6722	24975	8410
SAOUHSC_01732	NC_007795.1	1636131	1636554	-	424	2440	2184	8299	2317	5195	3314
SAOUHSC_01734	NC_007795.1	1636639	1637913	+	1275	1263	4586	8959	5691	8657	6565
SAOUHSC_01735	NC_007795.1	1638074	1638847	-	774	432	2190	4753	3387	5801	3697
SAOUHSC_01736	NC_007795.1	1638847	1638975	-	129	58	114	133	103	184	165
SAOUHSC_01737	NC_007795.1	1639308	1641074	-	1767	1997	2600	8281	2972	5880	3445
SAOUHSC_01738	NC_007795.1	1641090	1642352	-	1263	300	818	2129	895	1610	1033
SAOUHSC_01739	NC_007795.1	1642813	1643688	-	876	870	2532	11150	2860	7282	3673
SAOUHSC_01741	NC_007795.1	1643685	1644137	-	453	882	1241	5149	1676	4261	1837
SAOUHSC_01742	NC_007795.1	1644149	1646338	-	2190	4509	6091	27741	7112	20704	8813
SAOUHSC_01743	NC_007795.1	1646766	1647284	-	519	524	3938	3115	3031	3258	5055
SAOUHSC_01744	NC_007795.1	1647306	1649579	-	2274	421	6870	4663	5296	4454	8666
SAOUHSC_01746	NC_007795.1	1649782	1652061	-	2280	1922	9301	17501	9558	16177	12341
SAOUHSC_01747	NC_007795.1	1652336	1652596	-	261	473	2694	5226	3553	5962	4149
SAOUHSC_01748	NC_007795.1	1652615	1653754	-	1140	1437	5979	8876	7489	6326	7754
SAOUHSC_01749	NC_007795.1	1653777	1654802	-	1026	1042	5220	6015	6235	3899	6279
SAOUHSC_01750	NC_007795.1	1654804	1655808	-	1005	2424	5802	8082	7135	5380	7167
SAOUHSC_01751	NC_007795.1	1655840	1656442	-	603	406	3198	4932	3782	3566	4069
SAOUHSC_01752	NC_007795.1	1656456	1656911	-	456	312	1741	2140	2462	3016	2422
SAOUHSC_01753	NC_007795.1	1656924	1658216	-	1293	3351	8908	16296	11474	11205	11484
SAOUHSC_01755	NC_007795.1	1658571	1658855	-	285	12353	47533	31775	54779	28718	57203
SAOUHSC_01756	NC_007795.1	1658867	1659187	-	321	3114	28682	19250	28899	15292	32249
SAOUHSC_01757	NC_007795.1	1659193	1659501	-	309	11875	72486	81452	75389	40462	76614
SAOUHSC_01758	NC_007795.1	1659668	1660198	-	531	107	3986	1220	3332	1698	4310
SAOUHSC_01759	NC_007795.1	1660198	1661040	-	843	335	11988	5329	11281	4822	13098
SAOUHSC_01760	NC_007795.1	1661240	1661359	-	120	218	28326	3114	21028	2828	30791
SAOUHSC_01761	NC_007795.1	1661433	1661906	-	474	235	48123	6382	32648	5331	48814
SAOUHSC_01761a	NC_007795.1	1662066	1662263	+	198	58	765	416	966	231	1303
SAOUHSC_01762	NC_007795.1	1662380	1662664	-	285	87	1760	1345	1685	1633	2414
SAOUHSC_01763	NC_007795.1	1662732	1663388	-	657	42	1486	123	1042	108	1743
SAOUHSC_01764	NC_007795.1	1663415	1664122	-	708	6	136	41	114	60	156
SAOUHSC_01765	NC_007795.1	1664224	1664334	+	111	1	373	29	139	48	302
SAOUHSC_01766	NC_007795.1	1664392	1665663	-	1272	7385	9643	50416	12570	41896	13413
SAOUHSC_01767	NC_007795.1	1665676	1668306	-	2631	11227	12430	65596	17104	53719	16596
SAOUHSC_01768	NC_007795.1	1668709	1669269	+	561	682	2113	4380	1932	3573	2667
SAOUHSC_01769	NC_007795.1	1669492	1670565	-	1074	1268	4235	7258	3772	10436	5816
SAOUHSC_01770	NC_007795.1	1670599	1670700	-	102	20	290	546	276	749	501
SAOUHSC_01771	NC_007795.1	1670761	1672047	-	1287	2028	8930	9975	9253	8941	11764
SAOUHSC_01772	NC_007795.1	1672095	1673069	-	975	600	3192	3439	3678	3389	4307
SAOUHSC_01773	NC_007795.1	1673072	1673740	-	669	97	1648	1172	1823	1299	2194
SAOUHSC_01774	NC_007795.1	1673762	1674688	-	927	962	5993	6198	6513	5609	8075
SAOUHSC_01775	NC_007795.1	1674730	1675545	-	816	1311	3183	5271	2958	4429	3936
SAOUHSC_01776	NC_007795.1	1675567	1676913	-	1347	8523	20732	66039	25700	55534	27776
SAOUHSC_01777	NC_007795.1	1677130	1677720	-	591	286	769	1990	910	1441	965
SAOUHSC_01778	NC_007795.1	1677874	1679136	-	1263	5700	26094	22748	29911	24191	37868
SAOUHSC_01779	NC_007795.1	1679287	1680588	-	1302	4417	50816	25059	43904	27826	65370
SAOUHSC_01780	NC_007795.1	1680636	1680746	-	111	30	78	204	29	49	32
SAOUHSC_01781	NC_007795.1	1680751	1681680	-	930	335	3610	4242	3906	3031	4075
SAOUHSC_01782	NC_007795.1	1681699	1682307	-	609	926	1974	3253	2138	1916	1880
SAOUHSC_01783	NC_007795.1	1682384	1682485	+	102	0	4	0	1	0	5
SAOUHSC_01784	NC_007795.1	1682449	1682805	-	357	2022	28743	13354	28290	11078	35105
SAOUHSC_01785	NC_007795.1	1682852	1683052	-	201	867	23374	11804	22903	8251	28535
SAOUHSC_01786	NC_007795.1	1683081	1683608	-	528	3302	36421	17082	37569	14331	43773
SAOUHSC_01787	NC_007795.1	1683837	1685330	-	1494	9358	5854	57297	4785	31164	6009
SAOUHSC_01788	NC_007795.1	1685756	1687693	-	1938	15020	3968	80276	5335	28083	6086
SAOUHSC_01789	NC_007795.1	1687891	1688013	-	123	1040	5052	32539	6648	18387	7032
SAOUHSC_01791	NC_007795.1	1688106	1689026	-	921	2157	5888	12673	6573	10504	7370
SAOUHSC_01792	NC_007795.1	1689026	1690426	-	1401	2337	4803	13446	6044	12713	6793
SAOUHSC_01793	NC_007795.1	1690427	1690897	-	471	883	1775	7134	2399	5874	2368
SAOUHSC_01794	NC_007795.1	1691107	1692132	-	1026	889	18500	22104	27158	20017	19465
SAOUHSC_01795	NC_007795.1	1692302	1692925	-	624	1215	3806	6282	3163	4182	4686
SAOUHSC_01796	NC_007795.1	1692941	1693813	-	873	552	3021	4898	2810	4403	3684
SAOUHSC_01797	NC_007795.1	1693829	1696459	-	2631	1448	5726	11926	6075	11663	8211
SAOUHSC_01798	NC_007795.1	1696753	1698240	-	1488	70	2319	1084	1438	1191	2220
SAOUHSC_01799	NC_007795.1	1698739	1700400	-	1662	340	4322	3773	3920	3900	5771
SAOUHSC_01800	NC_007795.1	1700400	1701104	-	705	411	861	3300	896	2614	1238
SAOUHSC_01801	NC_007795.1	1701494	1702762	-	1269	1028	9717	5102	9879	6254	14175
SAOUHSC_01802	NC_007795.1	1702811	1703668	-	858	442	4089	2747	4458	3250	5797
SAOUHSC_01803	NC_007795.1	1704280	1705641	+	1362	5101	4242	36573	6069	29061	7725
SAOUHSC_01805	NC_007795.1	1705886	1707325	-	1440	10	115	38	109	37	160
SAOUHSC_01806	NC_007795.1	1707966	1709723	-	1758	11111	6999	31305	8698	38888	11270
SAOUHSC_01807	NC_007795.1	1709745	1710668	-	924	6975	2851	13492	3460	9386	3914
SAOUHSC_01808	NC_007795.1	1710982	1711926	-	945	1884	10104	8339	7660	6750	12341
SAOUHSC_01809	NC_007795.1	1711926	1712783	-	858	982	6100	6593	5342	5168	7777
SAOUHSC_01810	NC_007795.1	1712978	1714207	-	1230	1873	4606	6349	4010	4415	6172
SAOUHSC_01811	NC_007795.1	1714657	1717854	-	3198	2650	11420	15708	13334	17889	17127
SAOUHSC_01812	NC_007795.1	1717875	1718816	-	942	800	2774	4027	3279	4159	4326
SAOUHSC_01813	NC_007795.1	1719077	1720375	-	1299	1045	2937	5530	3907	5942	4876
SAOUHSC_01814	NC_007795.1	1720580	1720993	+	414	1265	4701	8774	5037	9275	6702
SAOUHSC_01815	NC_007795.1	1721298	1721987	-	690	2383	5001	11918	6410	12885	6863
SAOUHSC_01816	NC_007795.1	1722162	1723217	+	1056	1272	1753	5021	1641	4236	2474
SAOUHSC_01817	NC_007795.1	1723311	1723409	-	99	4	30	40	64	107	65
SAOUHSC_01818	NC_007795.1	1723533	1724651	-	1119	3142	8444	13389	13937	11475	13259
SAOUHSC_01819	NC_007795.1	1724792	1725292	+	501	22999	8175	46697	17085	51248	19513
SAOUHSC_01820	NC_007795.1	1725538	1726740	-	1203	1266	6976	7136	8492	8723	10520
SAOUHSC_01821	NC_007795.1	1726828	1727775	-	948	244	1137	2051	1426	2809	1993
SAOUHSC_01822	NC_007795.1	1727898	1728392	-	495	672	3154	6452	4427	9647	6283
SAOUHSC_01823	NC_007795.1	1728490	1729260	-	771	186	1125	2020	1181	1109	1224
SAOUHSC_01824	NC_007795.1	1729304	1730527	-	1224	697	1944	2790	2268	1819	2287
SAOUHSC_01825	NC_007795.1	1730527	1731675	-	1149	132	1366	2041	1476	1382	1691
SAOUHSC_01826	NC_007795.1	1731824	1731964	+	141	0	0	0	0	0	1
SAOUHSC_01827	NC_007795.1	1732038	1733732	-	1695	2962	18684	25596	18173	26790	26461
SAOUHSC_01828	NC_007795.1	1733869	1734333	+	465	516	389	1823	450	1636	620
SAOUHSC_01829	NC_007795.1	1734577	1735179	+	603	10002	55779	47424	67778	40447	65592
SAOUHSC_01830	NC_007795.1	1735395	1736138	-	744	211	853	1483	773	965	1164
SAOUHSC_01831	NC_007795.1	1736218	1736664	+	447	351	585	2047	973	1646	1089
SAOUHSC_01832	NC_007795.1	1736778	1737938	+	1161	3868	468	23465	1023	18087	941
SAOUHSC_01833	NC_007795.1	1737925	1739529	+	1605	3123	1827	22067	2183	17242	2623
SAOUHSC_01834	NC_007795.1	1739623	1739718	+	96	0	2	4	5	3	4
SAOUHSC_01835	NC_007795.1	1739679	1740809	-	1131	1111	2583	11911	2376	8377	3049
SAOUHSC_01836	NC_007795.1	1740916	1742382	-	1467	779	5760	5709	5513	4887	7606
SAOUHSC_01837	NC_007795.1	1742510	1743127	-	618	518	966	3157	1059	2608	1418
SAOUHSC_01838	NC_007795.1	1743299	1744573	+	1275	2178	1737	9127	2869	8014	3736
SAOUHSC_01839	NC_007795.1	1744667	1745929	-	1263	241	648	1775	686	1491	1082
SAOUHSC_01840	NC_007795.1	1746311	1747216	+	906	65	495	1188	365	901	666
SAOUHSC_01841	NC_007795.1	1747196	1747288	-	93	0	0	0	0	0	2
SAOUHSC_01843	NC_007795.1	1747419	1750106	-	2688	129	1411	965	1630	770	2397
SAOUHSC_01844	NC_007795.1	1750105	1750194	+	90	2	2	3	6	2	6
SAOUHSC_01845	NC_007795.1	1750440	1752107	-	1668	5727	5460	21559	8999	16480	10846
SAOUHSC_01846	NC_007795.1	1752547	1754253	-	1707	2830	2293	16607	4423	8423	3708
SAOUHSC_01847	NC_007795.1	1754422	1755054	+	633	634	424	4141	851	3338	751
SAOUHSC_01849	NC_007795.1	1755079	1756248	+	1170	1325	920	5684	1873	4203	1676
SAOUHSC_01850	NC_007795.1	1756346	1757335	-	990	2311	13180	27783	14027	17408	20290
SAOUHSC_01851	NC_007795.1	1757408	1757521	-	114	1	1	1	0	3	0
SAOUHSC_01852	NC_007795.1	1757875	1758966	-	1092	5379	3595	39226	3604	22533	5350
SAOUHSC_01853	NC_007795.1	1759427	1759531	-	105	1	13	24	18	23	18
SAOUHSC_01854	NC_007795.1	1759666	1761183	-	1518	24970	25087	75201	30630	57857	37418
SAOUHSC_01855	NC_007795.1	1761257	1761748	-	492	6485	20941	32288	28454	55457	37111
SAOUHSC_01856	NC_007795.1	1761822	1763135	-	1314	2219	7222	18463	7681	12937	10178
SAOUHSC_01857	NC_007795.1	1763159	1766983	-	3825	8321	13350	36797	14687	28355	19782
SAOUHSC_01858	NC_007795.1	1767004	1767600	-	597	927	930	2821	992	2303	1468
SAOUHSC_01859	NC_007795.1	1767629	1768486	-	858	339	1086	1827	1099	2180	1590
SAOUHSC_01860	NC_007795.1	1768586	1768897	-	312	1301	1214	4488	1373	4917	2035
