# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_01493	NC_007795.1	1448594	1449769	-	1176	9259	12545	45403	21182	40349	25695
SAOUHSC_A01436	NC_007795.1	1450026	1450217	-	192	0	3	3	1	2	9
SAOUHSC_01494	NC_007795.1	1450171	1450308	+	138	0	1	0	1	0	0
SAOUHSC_01495	NC_007795.1	1450334	1450450	-	117	41	116	222	112	107	164
SAOUHSC_01496	NC_007795.1	1450481	1451140	-	660	955	1672	3620	1911	4633	2411
SAOUHSC_01497	NC_007795.1	1451217	1452185	+	969	204	1160	1105	1004	1135	1501
SAOUHSC_01499	NC_007795.1	1452300	1453286	-	987	448	2308	3412	3469	2283	3417
SAOUHSC_01500	NC_007795.1	1453447	1453563	-	117	6	13	26	8	53	9
SAOUHSC_01501	NC_007795.1	1453688	1455148	-	1461	19697	10364	48927	17154	58828	18269
SAOUHSC_01502	NC_007795.1	1455301	1456680	-	1380	838	1346	4325	1826	4806	2145
SAOUHSC_01503	NC_007795.1	1456670	1457623	-	954	102	641	1509	639	1502	846
SAOUHSC_01504	NC_007795.1	1457755	1457979	+	225	1368	18284	6289	17543	4814	22454
SAOUHSC_01505	NC_007795.1	1458085	1458630	-	546	1145	6678	6519	8481	4107	11216
SAOUHSC_01507	NC_007795.1	1458909	1459028	-	120	19	156	141	98	160	208
SAOUHSC_01508	NC_007795.1	1459227	1460141	-	915	88	1567	906	1253	977	2116
SAOUHSC_01510	NC_007795.1	1460156	1460362	-	207	7	189	87	157	131	216
SAOUHSC_01511	NC_007795.1	1460355	1461245	-	891	50	476	308	425	374	621
SAOUHSC_01512	NC_007795.1	1461363	1462280	-	918	75	721	496	651	668	828
SAOUHSC_01513	NC_007795.1	1462371	1462718	-	348	40	743	414	748	277	1092
SAOUHSC_01514	NC_007795.1	1462963	1463799	-	837	0	0	0	0	0	0
SAOUHSC_01515	NC_007795.1	1464415	1465869	-	1455	0	0	0	0	0	0
SAOUHSC_01516	NC_007795.1	1465880	1466182	-	303	0	0	0	0	0	0
SAOUHSC_01517	NC_007795.1	1466318	1466617	-	300	0	0	0	0	0	0
SAOUHSC_01518	NC_007795.1	1466663	1466827	-	165	0	0	0	0	0	0
SAOUHSC_01519	NC_007795.1	1466820	1467209	-	390	0	0	0	0	0	0
SAOUHSC_01520	NC_007795.1	1467209	1468675	-	1467	0	0	0	0	0	0
SAOUHSC_01521	NC_007795.1	1468675	1470585	-	1911	0	0	0	0	0	0
SAOUHSC_01522	NC_007795.1	1470601	1470891	-	291	0	0	0	0	0	0
SAOUHSC_01523	NC_007795.1	1470891	1472474	-	1584	0	0	0	0	0	0
SAOUHSC_01524	NC_007795.1	1472483	1473307	-	825	0	0	0	0	0	0
SAOUHSC_01525	NC_007795.1	1473307	1479507	-	6201	0	0	0	0	0	0
SAOUHSC_01526	NC_007795.1	1479521	1479679	-	159	0	0	0	0	0	0
SAOUHSC_01527	NC_007795.1	1479721	1480071	-	351	0	0	0	0	0	0
SAOUHSC_01528	NC_007795.1	1480129	1480584	-	456	0	0	0	0	0	0
SAOUHSC_01529	NC_007795.1	1480676	1481317	-	642	0	0	0	0	0	0
SAOUHSC_01530	NC_007795.1	1481352	1481747	-	396	0	0	0	0	0	0
SAOUHSC_01531	NC_007795.1	1481748	1482149	-	402	0	0	0	0	0	0
SAOUHSC_01532	NC_007795.1	1482146	1482478	-	333	0	0	0	0	0	0
SAOUHSC_01533	NC_007795.1	1482490	1482768	-	279	0	0	0	0	0	0
SAOUHSC_01535	NC_007795.1	1482837	1484000	-	1164	0	0	0	0	0	0
SAOUHSC_01536	NC_007795.1	1484012	1484785	-	774	0	0	0	0	0	0
SAOUHSC_01537	NC_007795.1	1484769	1486007	-	1239	0	0	0	0	0	0
SAOUHSC_01538	NC_007795.1	1486012	1487703	-	1692	0	0	0	0	0	0
SAOUHSC_01539	NC_007795.1	1487693	1487998	-	306	0	0	0	0	0	0
SAOUHSC_01540	NC_007795.1	1488120	1488434	-	315	0	0	0	0	0	0
SAOUHSC_01541	NC_007795.1	1488591	1489028	-	438	0	0	0	0	0	0
SAOUHSC_01542	NC_007795.1	1489041	1490408	-	1368	0	0	0	0	0	0
SAOUHSC_01543	NC_007795.1	1490389	1490679	-	291	0	0	0	0	0	0
SAOUHSC_01544	NC_007795.1	1490813	1490917	+	105	0	0	0	0	0	0
SAOUHSC_01545	NC_007795.1	1491020	1491310	-	291	0	0	0	0	0	0
SAOUHSC_01546	NC_007795.1	1491243	1491503	-	261	0	0	0	0	0	0
SAOUHSC_01547	NC_007795.1	1491472	1493469	-	1998	0	0	0	0	0	0
SAOUHSC_01548	NC_007795.1	1493521	1493721	-	201	0	0	0	0	0	0
SAOUHSC_01549	NC_007795.1	1493789	1493956	-	168	0	0	0	0	0	0
SAOUHSC_01550	NC_007795.1	1493944	1494144	-	201	0	0	0	0	0	0
SAOUHSC_01551	NC_007795.1	1494119	1494307	-	189	0	0	0	0	0	0
SAOUHSC_01552	NC_007795.1	1494344	1494886	-	543	0	0	0	0	0	0
SAOUHSC_01553	NC_007795.1	1494891	1495127	-	237	0	0	0	0	0	0
SAOUHSC_01555	NC_007795.1	1495425	1495772	-	348	0	0	0	0	0	0
SAOUHSC_01556	NC_007795.1	1495769	1496170	-	402	0	0	0	0	0	0
SAOUHSC_01557	NC_007795.1	1496173	1496379	-	207	0	0	0	0	0	0
SAOUHSC_01558	NC_007795.1	1496393	1496635	-	243	0	0	0	0	0	0
SAOUHSC_01559	NC_007795.1	1496650	1496850	-	201	0	0	0	0	0	0
SAOUHSC_01560	NC_007795.1	1496853	1497110	-	258	0	0	0	0	0	0
SAOUHSC_01561	NC_007795.1	1497110	1497511	-	402	0	0	0	0	0	0
SAOUHSC_01562	NC_007795.1	1497511	1497696	-	186	0	0	0	0	0	0
SAOUHSC_01563	NC_007795.1	1497709	1499661	-	1953	0	0	0	0	0	0
SAOUHSC_01565	NC_007795.1	1499730	1500287	-	558	0	0	0	0	0	0
SAOUHSC_01566	NC_007795.1	1500313	1501479	-	1167	0	0	0	0	0	0
SAOUHSC_01567	NC_007795.1	1501476	1501838	-	363	0	0	0	0	0	0
SAOUHSC_01568	NC_007795.1	1501853	1502176	-	324	0	0	0	0	0	0
SAOUHSC_01569	NC_007795.1	1502255	1502416	-	162	0	0	0	0	0	0
SAOUHSC_01570	NC_007795.1	1502429	1502692	-	264	0	0	0	0	0	0
SAOUHSC_01571	NC_007795.1	1502717	1502932	-	216	0	0	0	0	0	0
SAOUHSC_01572	NC_007795.1	1502987	1503352	+	366	0	0	0	0	0	0
SAOUHSC_01573	NC_007795.1	1503321	1503566	-	246	0	0	0	0	0	0
SAOUHSC_01574	NC_007795.1	1503582	1503845	-	264	0	0	0	0	0	0
SAOUHSC_A01514	NC_007795.1	1503842	1504015	-	174	0	0	0	0	0	0
SAOUHSC_01575	NC_007795.1	1503978	1504691	+	714	0	0	0	0	0	0
SAOUHSC_01576	NC_007795.1	1504707	1505639	+	933	0	0	0	0	0	0
SAOUHSC_01577	NC_007795.1	1505645	1505986	+	342	0	0	0	0	0	0
SAOUHSC_01578	NC_007795.1	1506145	1506372	+	228	0	0	0	0	0	0
SAOUHSC_01579	NC_007795.1	1506409	1506555	+	147	0	0	0	0	0	0
SAOUHSC_01580	NC_007795.1	1506552	1507166	-	615	0	0	0	0	0	0
SAOUHSC_01582	NC_007795.1	1507292	1508497	+	1206	0	0	0	0	0	0
SAOUHSC_01583	NC_007795.1	1508540	1510567	-	2028	338	4620	1995	3312	2259	4829
SAOUHSC_01584	NC_007795.1	1510560	1511429	-	870	145	1196	701	1058	924	1421
SAOUHSC_01585	NC_007795.1	1511734	1513485	-	1752	1764	8184	9163	7624	12447	9888
SAOUHSC_01586	NC_007795.1	1513466	1514191	-	726	1420	5068	7392	5479	7559	6641
SAOUHSC_01587	NC_007795.1	1514324	1515061	-	738	661	3282	3164	3104	3767	3957
SAOUHSC_01588	NC_007795.1	1515054	1515596	-	543	217	1094	1072	1057	1236	1438
SAOUHSC_01589	NC_007795.1	1515589	1516320	-	732	265	2090	2944	1905	2685	2636
SAOUHSC_01590	NC_007795.1	1516412	1516918	+	507	87	181	534	199	968	336
SAOUHSC_01591	NC_007795.1	1516996	1517883	-	888	272	6063	2771	7126	3376	7746
SAOUHSC_01592	NC_007795.1	1517932	1518381	-	450	348	5082	3801	5664	3477	7282
SAOUHSC_01593	NC_007795.1	1518486	1519028	-	543	88	261	782	314	973	352
SAOUHSC_01594	NC_007795.1	1519110	1520018	+	909	635	1392	4009	1526	5010	1744
SAOUHSC_01595	NC_007795.1	1520234	1520482	-	249	85	72	185	92	258	111
SAOUHSC_01596	NC_007795.1	1520498	1521253	-	756	87	222	851	241	876	364
SAOUHSC_01597	NC_007795.1	1521425	1522210	+	786	668	2733	4138	2630	4894	3550
SAOUHSC_01598	NC_007795.1	1522315	1523235	-	921	489	943	2770	946	2702	1477
SAOUHSC_01599	NC_007795.1	1523548	1525032	+	1485	3738	12061	37864	17376	40147	22209
SAOUHSC_01600	NC_007795.1	1525235	1526128	+	894	822	7247	11741	9111	10372	10352
SAOUHSC_01601	NC_007795.1	1526211	1527860	-	1650	529	4166	1250	4830	1764	6353
SAOUHSC_01602	NC_007795.1	1527876	1528895	-	1020	99	724	607	951	735	1169
SAOUHSC_01603	NC_007795.1	1528896	1529150	-	255	0	8	0	3	2	5
SAOUHSC_01604	NC_007795.1	1529089	1529460	-	372	1748	1292	6459	2396	7903	2542
SAOUHSC_01605	NC_007795.1	1529679	1531085	-	1407	4809	11706	27792	15835	26279	19228
SAOUHSC_01606	NC_007795.1	1531153	1532286	-	1134	752	1903	3429	2812	4039	3327
SAOUHSC_01607	NC_007795.1	1532549	1532728	+	180	19	21	67	24	87	28
SAOUHSC_01608	NC_007795.1	1532809	1532901	+	93	3	11	94	6	59	6
SAOUHSC_01609	NC_007795.1	1532855	1533835	-	981	403	1776	2807	1786	3674	2418
SAOUHSC_01610	NC_007795.1	1533849	1534286	-	438	549	755	1613	937	1959	1263
SAOUHSC_01611	NC_007795.1	1534637	1535911	-	1275	1602	16512	9313	14373	9117	22973
SAOUHSC_01612	NC_007795.1	1535924	1536907	-	984	1303	9523	5794	9066	6028	13670
SAOUHSC_01613	NC_007795.1	1536907	1537899	-	993	1801	9241	5411	8203	5248	13210
SAOUHSC_01614	NC_007795.1	1537915	1539336	-	1422	1047	9018	4951	8705	5317	12572
SAOUHSC_01615	NC_007795.1	1539487	1541166	-	1680	920	5262	5120	5076	6636	8360
SAOUHSC_01617	NC_007795.1	1541182	1541634	-	453	61	657	1488	707	1630	1287
SAOUHSC_01618	NC_007795.1	1542066	1542947	-	882	1619	3970	5250	4390	7372	5458
SAOUHSC_01619	NC_007795.1	1542925	1543155	-	231	73	556	1032	664	927	788
SAOUHSC_01620	NC_007795.1	1543148	1544485	-	1338	1068	4204	8610	5023	9086	5973
SAOUHSC_01621	NC_007795.1	1544502	1544891	-	390	474	2746	5477	3206	6615	3723
SAOUHSC_01622	NC_007795.1	1544951	1545313	-	363	980	1636	3569	1846	4294	2306
SAOUHSC_01623	NC_007795.1	1545328	1546683	-	1356	2872	4905	9538	5949	10679	6793
SAOUHSC_01624	NC_007795.1	1546683	1547147	-	465	1257	1988	4038	2603	4515	2798
SAOUHSC_01625	NC_007795.1	1547621	1548178	-	558	2531	6729	17529	8014	14940	9745
SAOUHSC_01626	NC_007795.1	1548204	1549265	-	1062	1445	1503	6142	1906	10114	2522
SAOUHSC_01627	NC_007795.1	1549370	1549951	+	582	123	1488	3051	1266	3178	2115
SAOUHSC_01628	NC_007795.1	1549965	1550183	+	219	51	393	681	323	655	556
SAOUHSC_01629	NC_007795.1	1550247	1551077	-	831	1350	2816	4026	2602	4365	4013
SAOUHSC_01630	NC_007795.1	1551235	1551621	+	387	544	1648	4317	1991	4081	2862
SAOUHSC_01632	NC_007795.1	1551986	1553458	-	1473	2734	2635	6649	3591	7573	4220
SAOUHSC_01633	NC_007795.1	1553451	1554797	-	1347	836	1869	4757	2661	5719	2754
SAOUHSC_01634	NC_007795.1	1554817	1555908	-	1092	358	866	2444	1134	3208	1402
SAOUHSC_01635	NC_007795.1	1556067	1556591	-	525	261	983	3496	1734	3872	1794
SAOUHSC_01636	NC_007795.1	1556581	1556727	-	147	2	0	0	2	3	1
SAOUHSC_01637	NC_007795.1	1556824	1557321	-	498	4	48	51	35	87	53
SAOUHSC_01638	NC_007795.1	1557239	1557559	-	321	0	23	28	25	36	44
SAOUHSC_01639	NC_007795.1	1557525	1557971	-	447	1	30	37	33	27	43
SAOUHSC_01640	NC_007795.1	1557949	1558260	-	312	4	35	28	23	37	42
SAOUHSC_01641	NC_007795.1	1558274	1559194	-	921	2	102	64	80	37	104
SAOUHSC_01643	NC_007795.1	1559316	1560290	-	975	7	150	93	141	80	227
SAOUHSC_01644	NC_007795.1	1560342	1560965	-	624	911	2882	6815	3045	7096	3925
SAOUHSC_01645	NC_007795.1	1560962	1561291	-	330	322	1035	2349	1172	3141	1211
SAOUHSC_01646	NC_007795.1	1561291	1562277	-	987	2764	2256	5702	2583	6003	2980
SAOUHSC_01647	NC_007795.1	1562274	1562477	-	204	62	192	486	174	665	173
SAOUHSC_01649	NC_007795.1	1562458	1563921	-	1464	963	1425	4787	1547	5990	1699
SAOUHSC_01650	NC_007795.1	1563933	1564472	-	540	219	350	1607	373	2473	463
SAOUHSC_01651	NC_007795.1	1564681	1564830	-	150	323	3856	7294	4120	5055	6263
SAOUHSC_01652	NC_007795.1	1564943	1567018	-	2076	1648	3951	10681	5555	10797	6117
SAOUHSC_01653	NC_007795.1	1567139	1567738	-	600	9850	16524	52401	26617	69037	27281
SAOUHSC_01655	NC_007795.1	1568014	1568424	-	411	34	1658	696	1878	900	2515
SAOUHSC_01656	NC_007795.1	1568411	1569274	-	864	91	3320	1601	3974	1853	5301
SAOUHSC_01657	NC_007795.1	1569316	1570101	-	786	89	3246	1549	3665	1924	5092
SAOUHSC_01658	NC_007795.1	1570227	1571117	-	891	2164	12659	8328	11801	10886	14550
SAOUHSC_01659	NC_007795.1	1571127	1572473	-	1347	1619	11953	9003	11652	11650	13745
SAOUHSC_01660	NC_007795.1	1572587	1573687	-	1101	1316	6260	6956	8318	7759	9115
SAOUHSC_01661	NC_007795.1	1573690	1574367	-	678	418	3732	3555	4216	3997	5142
SAOUHSC_01662	NC_007795.1	1574498	1575604	-	1107	3625	22931	22510	27331	17426	36489
SAOUHSC_01663	NC_007795.1	1575828	1577627	-	1800	1509	20021	13403	20698	11842	29925
SAOUHSC_01664	NC_007795.1	1577688	1578506	-	819	467	1672	2753	1727	2774	2423
SAOUHSC_01665	NC_007795.1	1578517	1579056	-	540	104	880	1549	780	1435	1238
SAOUHSC_01666	NC_007795.1	1579475	1580866	+	1392	12856	18781	74018	26145	69387	30211
SAOUHSC_01667	NC_007795.1	1581016	1581762	-	747	467	3953	3045	3641	2980	5070
SAOUHSC_01668	NC_007795.1	1581790	1582689	-	900	311	4593	3595	4474	3593	6224
SAOUHSC_01670	NC_007795.1	1582690	1583094	-	405	107	1547	1369	1441	1313	2313
SAOUHSC_01671	NC_007795.1	1583105	1583449	-	345	51	891	856	641	798	1151
SAOUHSC_01672	NC_007795.1	1583452	1583919	-	468	219	1827	2039	1952	2300	2785
SAOUHSC_01673	NC_007795.1	1583920	1584867	-	948	635	3075	4630	3159	5924	4387
SAOUHSC_01675	NC_007795.1	1585171	1585869	-	699	11891	19524	28744	24851	34840	32741
SAOUHSC_01676	NC_007795.1	1585886	1586875	-	990	8612	18689	29565	23560	28042	32083
SAOUHSC_01677	NC_007795.1	1586893	1587576	-	684	3180	10911	17561	12560	15621	16769
SAOUHSC_01678	NC_007795.1	1587820	1587996	-	177	3075	19419	39523	26316	18557	32643
SAOUHSC_01679	NC_007795.1	1588289	1589635	-	1347	2108	7763	11329	12172	13827	10773
SAOUHSC_01680	NC_007795.1	1589642	1590394	-	753	319	2405	2579	3633	3106	3170
SAOUHSC_01681	NC_007795.1	1590396	1591334	-	939	1123	29454	10506	42336	5556	37693
SAOUHSC_01682	NC_007795.1	1591338	1592477	-	1140	1378	26424	9135	40660	5129	30148
SAOUHSC_01683	NC_007795.1	1592613	1594445	-	1833	5830	449604	110863	673244	25687	606723
SAOUHSC_01684	NC_007795.1	1594514	1595140	-	627	195	128678	30134	191879	5856	164469
SAOUHSC_01685	NC_007795.1	1595172	1596149	-	978	211	105018	26450	126179	4254	121285
SAOUHSC_01686	NC_007795.1	1596250	1597374	-	1125	210	1336	905	1464	1126	1661
SAOUHSC_01687	NC_007795.1	1597626	1597754	-	129	478	358	377	454	544	460
SAOUHSC_01688	NC_007795.1	1597937	1599760	-	1824	2465	10916	12072	9769	12138	13461
SAOUHSC_01689	NC_007795.1	1600106	1600357	+	252	440	6250	10596	7805	11575	8626
SAOUHSC_01690	NC_007795.1	1600402	1601376	-	975	90	4310	1391	3068	1422	4665
SAOUHSC_01691	NC_007795.1	1601433	1603580	-	2148	145	846	1219	785	1422	1072
SAOUHSC_01692	NC_007795.1	1603639	1604070	-	432	416	986	3514	1529	3966	1708
SAOUHSC_01693	NC_007795.1	1604192	1604878	-	687	112	481	761	591	959	682
SAOUHSC_01694	NC_007795.1	1604918	1605634	-	717	584	3446	6124	3797	5967	4872
SAOUHSC_01695	NC_007795.1	1605637	1605990	-	354	891	2403	3881	2869	5389	3286
SAOUHSC_01696	NC_007795.1	1605991	1606575	-	585	1562	2172	4859	2766	6245	2797
SAOUHSC_01697	NC_007795.1	1606565	1607134	-	570	633	2019	2634	2133	3655	2617
SAOUHSC_01698	NC_007795.1	1607137	1607427	-	291	48	470	702	515	684	614
SAOUHSC_01699	NC_007795.1	1607431	1608237	-	807	279	1350	2036	1433	2235	1853
SAOUHSC_01700	NC_007795.1	1608251	1609351	-	1101	525	2692	3878	3104	4017	3842
SAOUHSC_01701	NC_007795.1	1609352	1609879	-	528	214	1441	1919	1543	2284	1795
SAOUHSC_01702	NC_007795.1	1609899	1610585	-	687	139	1134	2025	1381	2104	1638
SAOUHSC_01704	NC_007795.1	1610899	1611168	+	270	6	25	58	14	94	25
SAOUHSC_01705	NC_007795.1	1611370	1612074	-	705	29	229	181	258	308	372
SAOUHSC_01706	NC_007795.1	1612536	1613756	-	1221	115	1268	1588	1404	2319	1990
SAOUHSC_01707	NC_007795.1	1614045	1615274	-	1230	126	896	1432	1215	1996	1482
SAOUHSC_01708	NC_007795.1	1615287	1616039	-	753	202	591	846	735	1426	834
SAOUHSC_01709	NC_007795.1	1616039	1617400	-	1362	502	911	1736	1480	3586	1385
SAOUHSC_01710	NC_007795.1	1617414	1617863	-	450	52	174	439	251	911	250
SAOUHSC_01711	NC_007795.1	1617865	1618779	-	915	272	343	1330	569	2149	570
SAOUHSC_01712	NC_007795.1	1618865	1619566	-	702	314	181	1192	415	1808	331
SAOUHSC_01714	NC_007795.1	1619925	1620401	-	477	888	6732	9314	7296	9371	9367
SAOUHSC_01715	NC_007795.1	1620429	1621052	-	624	1355	5233	6520	6275	8142	7051
SAOUHSC_01716	NC_007795.1	1621052	1622320	-	1269	1709	6247	7027	7449	6559	8541
SAOUHSC_01717	NC_007795.1	1622332	1623255	-	924	428	2790	2908	3655	3257	3916
SAOUHSC_01718	NC_007795.1	1623258	1623896	-	639	34	870	950	791	981	1086
SAOUHSC_01719	NC_007795.1	1624181	1624489	-	309	4053	4773	9615	4594	12736	6181
SAOUHSC_01720	NC_007795.1	1624504	1624932	-	429	3910	4803	10833	5278	20411	5757
SAOUHSC_01721	NC_007795.1	1624936	1625196	-	261	1479	3022	8993	3159	13639	4130
SAOUHSC_01722	NC_007795.1	1625259	1627889	-	2631	4562	6613	12936	5533	16051	7287
SAOUHSC_01723	NC_007795.1	1628232	1630709	-	2478	468	4029	2780	3980	3217	5168
SAOUHSC_01724	NC_007795.1	1630711	1631379	-	669	51	336	523	383	674	449
SAOUHSC_01726	NC_007795.1	1631841	1632958	-	1118	2080	7626	8740	9091	9530	11076
SAOUHSC_01727	NC_007795.1	1632959	1634101	-	1143	1588	6820	9427	7944	12816	9247
SAOUHSC_01728	NC_007795.1	1634413	1635426	+	1014	192	633	1168	763	1094	1326
SAOUHSC_01729	NC_007795.1	1635663	1635809	-	147	6275	10114	48525	9703	86275	12350
SAOUHSC_01730	NC_007795.1	1635849	1636031	-	183	3136	5204	24951	6708	49540	8400
SAOUHSC_01732	NC_007795.1	1636131	1636554	-	424	2434	2182	5188	2315	8289	3303
SAOUHSC_01734	NC_007795.1	1636639	1637913	+	1275	1260	4577	8640	5681	8943	6556
SAOUHSC_01735	NC_007795.1	1638074	1638847	-	774	431	2184	5794	3381	4745	3696
SAOUHSC_01736	NC_007795.1	1638847	1638975	-	129	58	114	179	103	133	165
SAOUHSC_01737	NC_007795.1	1639308	1641074	-	1767	1995	2594	5872	2967	8270	3438
SAOUHSC_01738	NC_007795.1	1641090	1642352	-	1263	299	818	1607	892	2127	1030
SAOUHSC_01739	NC_007795.1	1642813	1643688	-	876	868	2530	7273	2854	11136	3669
SAOUHSC_01741	NC_007795.1	1643685	1644137	-	453	879	1240	4255	1672	5139	1835
SAOUHSC_01742	NC_007795.1	1644149	1646338	-	2190	4498	6079	20677	7102	27696	8799
SAOUHSC_01743	NC_007795.1	1646766	1647284	-	519	523	3933	3254	3028	3112	5042
SAOUHSC_01744	NC_007795.1	1647306	1649579	-	2274	420	6860	4448	5291	4659	8651
SAOUHSC_01746	NC_007795.1	1649782	1652061	-	2280	1916	9287	16154	9540	17467	12305
SAOUHSC_01747	NC_007795.1	1652336	1652596	-	261	471	2687	5955	3550	5220	4140
SAOUHSC_01748	NC_007795.1	1652615	1653754	-	1140	1435	5966	6314	7472	8864	7742
SAOUHSC_01749	NC_007795.1	1653777	1654802	-	1026	1038	5211	3897	6230	6007	6269
SAOUHSC_01750	NC_007795.1	1654804	1655808	-	1005	2419	5796	5371	7125	8067	7160
SAOUHSC_01751	NC_007795.1	1655840	1656442	-	603	404	3196	3563	3781	4926	4065
SAOUHSC_01752	NC_007795.1	1656456	1656911	-	456	312	1739	3015	2455	2137	2417
SAOUHSC_01753	NC_007795.1	1656924	1658216	-	1293	3351	8896	11197	11460	16283	11474
SAOUHSC_01755	NC_007795.1	1658571	1658855	-	285	12329	47455	28663	54681	31724	57097
SAOUHSC_01756	NC_007795.1	1658867	1659187	-	321	3109	28639	15278	28863	19215	32196
SAOUHSC_01757	NC_007795.1	1659193	1659501	-	309	11853	72359	40390	75277	81290	76478
SAOUHSC_01758	NC_007795.1	1659668	1660198	-	531	107	3977	1695	3319	1214	4298
SAOUHSC_01759	NC_007795.1	1660198	1661040	-	843	335	11969	4810	11270	5321	13078
SAOUHSC_01760	NC_007795.1	1661240	1661359	-	120	218	28277	2824	20994	3109	30734
SAOUHSC_01761	NC_007795.1	1661433	1661906	-	474	235	48066	5322	32607	6378	48740
SAOUHSC_01761a	NC_007795.1	1662066	1662263	+	198	58	764	231	961	416	1300
SAOUHSC_01762	NC_007795.1	1662380	1662664	-	285	87	1755	1627	1679	1344	2408
SAOUHSC_01763	NC_007795.1	1662732	1663388	-	657	42	1486	108	1041	123	1741
SAOUHSC_01764	NC_007795.1	1663415	1664122	-	708	6	136	60	114	41	155
SAOUHSC_01765	NC_007795.1	1664224	1664334	+	111	1	373	47	139	29	302
SAOUHSC_01766	NC_007795.1	1664392	1665663	-	1272	7375	9630	41828	12551	50338	13389
SAOUHSC_01767	NC_007795.1	1665676	1668306	-	2631	11208	12401	53639	17069	65504	16562
SAOUHSC_01768	NC_007795.1	1668709	1669269	+	561	682	2111	3567	1929	4377	2660
SAOUHSC_01769	NC_007795.1	1669492	1670565	-	1074	1265	4229	10417	3765	7241	5805
SAOUHSC_01770	NC_007795.1	1670599	1670700	-	102	20	290	748	274	546	502
SAOUHSC_01771	NC_007795.1	1670761	1672047	-	1287	2025	8917	8930	9236	9952	11749
SAOUHSC_01772	NC_007795.1	1672095	1673069	-	975	600	3186	3384	3672	3431	4301
SAOUHSC_01773	NC_007795.1	1673072	1673740	-	669	97	1646	1298	1820	1171	2191
SAOUHSC_01774	NC_007795.1	1673762	1674688	-	927	960	5982	5602	6504	6192	8068
SAOUHSC_01775	NC_007795.1	1674730	1675545	-	816	1309	3181	4420	2957	5260	3931
SAOUHSC_01776	NC_007795.1	1675567	1676913	-	1347	8514	20703	55441	25662	65947	27734
SAOUHSC_01777	NC_007795.1	1677130	1677720	-	591	286	769	1440	909	1989	964
SAOUHSC_01778	NC_007795.1	1677874	1679136	-	1263	5691	26050	24147	29863	22712	37795
SAOUHSC_01779	NC_007795.1	1679287	1680588	-	1302	4404	50699	27750	43783	25001	65192
SAOUHSC_01780	NC_007795.1	1680636	1680746	-	111	30	78	49	30	204	32
SAOUHSC_01781	NC_007795.1	1680751	1681680	-	930	335	3600	3027	3904	4236	4069
SAOUHSC_01782	NC_007795.1	1681699	1682307	-	609	923	1970	1915	2137	3249	1878
SAOUHSC_01783	NC_007795.1	1682384	1682485	+	102	0	4	0	1	0	5
SAOUHSC_01784	NC_007795.1	1682449	1682805	-	357	2021	28702	11056	28251	13330	35042
SAOUHSC_01785	NC_007795.1	1682852	1683052	-	201	863	23349	8237	22870	11785	28491
SAOUHSC_01786	NC_007795.1	1683081	1683608	-	528	3298	36368	14313	37511	17056	43689
SAOUHSC_01787	NC_007795.1	1683837	1685330	-	1494	9340	5848	31114	4781	57213	6001
SAOUHSC_01788	NC_007795.1	1685756	1687693	-	1938	14995	3963	28035	5325	80134	6071
SAOUHSC_01789	NC_007795.1	1687891	1688013	-	123	1037	5043	18352	6640	32484	7012
SAOUHSC_01791	NC_007795.1	1688106	1689026	-	921	2151	5880	10491	6564	12655	7357
SAOUHSC_01792	NC_007795.1	1689026	1690426	-	1401	2333	4797	12691	6035	13433	6782
SAOUHSC_01793	NC_007795.1	1690427	1690897	-	471	881	1775	5867	2397	7129	2366
SAOUHSC_01794	NC_007795.1	1691107	1692132	-	1026	887	18473	19984	27114	22074	19431
SAOUHSC_01795	NC_007795.1	1692302	1692925	-	624	1214	3800	4172	3154	6268	4677
SAOUHSC_01796	NC_007795.1	1692941	1693813	-	873	552	3019	4394	2808	4895	3686
SAOUHSC_01797	NC_007795.1	1693829	1696459	-	2631	1447	5719	11648	6064	11912	8198
SAOUHSC_01798	NC_007795.1	1696753	1698240	-	1488	70	2315	1190	1436	1083	2219
SAOUHSC_01799	NC_007795.1	1698739	1700400	-	1662	340	4314	3893	3913	3769	5764
SAOUHSC_01800	NC_007795.1	1700400	1701104	-	705	411	859	2611	895	3297	1236
SAOUHSC_01801	NC_007795.1	1701494	1702762	-	1269	1027	9710	6241	9860	5094	14154
SAOUHSC_01802	NC_007795.1	1702811	1703668	-	858	441	4081	3243	4453	2737	5788
SAOUHSC_01803	NC_007795.1	1704280	1705641	+	1362	5089	4234	29006	6061	36498	7703
SAOUHSC_01805	NC_007795.1	1705886	1707325	-	1440	10	113	36	108	38	160
SAOUHSC_01806	NC_007795.1	1707966	1709723	-	1758	11094	6986	38822	8685	31240	11247
