# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_01521	NC_007795.1	1468675	1470585	-	1911	0	0	0	0	0	0
SAOUHSC_01522	NC_007795.1	1470601	1470891	-	291	0	0	0	0	0	0
SAOUHSC_01523	NC_007795.1	1470891	1472474	-	1584	0	0	0	0	0	0
SAOUHSC_01524	NC_007795.1	1472483	1473307	-	825	0	0	0	0	0	0
SAOUHSC_01525	NC_007795.1	1473307	1479507	-	6201	0	0	0	0	0	0
SAOUHSC_01526	NC_007795.1	1479521	1479679	-	159	0	0	0	0	0	0
SAOUHSC_01527	NC_007795.1	1479721	1480071	-	351	0	0	0	0	0	0
SAOUHSC_01528	NC_007795.1	1480129	1480584	-	456	0	0	0	0	0	0
SAOUHSC_01529	NC_007795.1	1480676	1481317	-	642	0	0	0	0	0	0
SAOUHSC_01530	NC_007795.1	1481352	1481747	-	396	0	0	0	0	0	0
SAOUHSC_01531	NC_007795.1	1481748	1482149	-	402	0	0	0	0	0	0
SAOUHSC_01532	NC_007795.1	1482146	1482478	-	333	0	0	0	0	0	0
SAOUHSC_01533	NC_007795.1	1482490	1482768	-	279	0	0	0	0	0	0
SAOUHSC_01535	NC_007795.1	1482837	1484000	-	1164	0	0	0	0	0	0
SAOUHSC_01536	NC_007795.1	1484012	1484785	-	774	0	0	0	0	0	0
SAOUHSC_01537	NC_007795.1	1484769	1486007	-	1239	0	0	0	0	0	0
SAOUHSC_01538	NC_007795.1	1486012	1487703	-	1692	0	0	0	0	0	0
SAOUHSC_01539	NC_007795.1	1487693	1487998	-	306	0	0	0	0	0	0
SAOUHSC_01540	NC_007795.1	1488120	1488434	-	315	0	0	0	0	0	0
SAOUHSC_01541	NC_007795.1	1488591	1489028	-	438	0	0	0	0	0	0
SAOUHSC_01542	NC_007795.1	1489041	1490408	-	1368	0	0	0	0	0	0
SAOUHSC_01543	NC_007795.1	1490389	1490679	-	291	0	0	0	0	0	0
SAOUHSC_01544	NC_007795.1	1490813	1490917	+	105	0	0	0	0	0	0
SAOUHSC_01545	NC_007795.1	1491020	1491310	-	291	0	0	0	0	0	0
SAOUHSC_01546	NC_007795.1	1491243	1491503	-	261	0	0	0	0	0	0
SAOUHSC_01547	NC_007795.1	1491472	1493469	-	1998	0	0	0	0	0	0
SAOUHSC_01548	NC_007795.1	1493521	1493721	-	201	0	0	0	0	0	0
SAOUHSC_01549	NC_007795.1	1493789	1493956	-	168	0	0	0	0	0	0
SAOUHSC_01550	NC_007795.1	1493944	1494144	-	201	0	0	0	0	0	0
SAOUHSC_01551	NC_007795.1	1494119	1494307	-	189	0	0	0	0	0	0
SAOUHSC_01552	NC_007795.1	1494344	1494886	-	543	0	0	0	0	0	0
SAOUHSC_01553	NC_007795.1	1494891	1495127	-	237	0	0	0	0	0	0
SAOUHSC_01555	NC_007795.1	1495425	1495772	-	348	0	0	0	0	0	0
SAOUHSC_01556	NC_007795.1	1495769	1496170	-	402	0	0	0	0	0	0
SAOUHSC_01557	NC_007795.1	1496173	1496379	-	207	0	0	0	0	0	0
SAOUHSC_01558	NC_007795.1	1496393	1496635	-	243	0	0	0	0	0	0
SAOUHSC_01559	NC_007795.1	1496650	1496850	-	201	0	0	0	0	0	0
SAOUHSC_01560	NC_007795.1	1496853	1497110	-	258	0	0	0	0	0	0
SAOUHSC_01561	NC_007795.1	1497110	1497511	-	402	0	0	0	0	0	0
SAOUHSC_01562	NC_007795.1	1497511	1497696	-	186	0	0	0	0	0	0
SAOUHSC_01563	NC_007795.1	1497709	1499661	-	1953	0	0	0	0	0	0
SAOUHSC_01565	NC_007795.1	1499730	1500287	-	558	0	0	0	0	0	0
SAOUHSC_01566	NC_007795.1	1500313	1501479	-	1167	0	0	0	0	0	0
SAOUHSC_01567	NC_007795.1	1501476	1501838	-	363	0	0	0	0	0	0
SAOUHSC_01568	NC_007795.1	1501853	1502176	-	324	0	0	0	0	0	0
SAOUHSC_01569	NC_007795.1	1502255	1502416	-	162	0	0	0	0	0	0
SAOUHSC_01570	NC_007795.1	1502429	1502692	-	264	0	0	0	0	0	0
SAOUHSC_01571	NC_007795.1	1502717	1502932	-	216	0	0	0	0	0	0
SAOUHSC_01572	NC_007795.1	1502987	1503352	+	366	0	0	0	0	0	0
SAOUHSC_01573	NC_007795.1	1503321	1503566	-	246	0	0	0	0	0	0
SAOUHSC_01574	NC_007795.1	1503582	1503845	-	264	0	0	0	0	0	0
SAOUHSC_A01514	NC_007795.1	1503842	1504015	-	174	0	0	0	0	0	0
SAOUHSC_01575	NC_007795.1	1503978	1504691	+	714	0	0	0	0	0	0
SAOUHSC_01576	NC_007795.1	1504707	1505639	+	933	0	0	0	0	0	0
SAOUHSC_01577	NC_007795.1	1505645	1505986	+	342	0	0	0	0	0	0
SAOUHSC_01578	NC_007795.1	1506145	1506372	+	228	0	0	0	0	0	0
SAOUHSC_01579	NC_007795.1	1506409	1506555	+	147	0	0	0	0	0	0
SAOUHSC_01580	NC_007795.1	1506552	1507166	-	615	0	0	0	0	0	0
SAOUHSC_01582	NC_007795.1	1507292	1508497	+	1206	0	0	0	0	0	0
SAOUHSC_01583	NC_007795.1	1508540	1510567	-	2028	340	2259	4633	3314	2002	4834
SAOUHSC_01584	NC_007795.1	1510560	1511429	-	870	146	928	1198	1058	703	1426
SAOUHSC_01585	NC_007795.1	1511734	1513485	-	1752	1768	12469	8200	7646	9174	9905
SAOUHSC_01586	NC_007795.1	1513466	1514191	-	726	1423	7575	5079	5483	7405	6642
SAOUHSC_01587	NC_007795.1	1514324	1515061	-	738	663	3778	3287	3108	3170	3966
SAOUHSC_01588	NC_007795.1	1515054	1515596	-	543	217	1238	1096	1060	1078	1440
SAOUHSC_01589	NC_007795.1	1515589	1516320	-	732	265	2692	2094	1910	2948	2640
SAOUHSC_01590	NC_007795.1	1516412	1516918	+	507	87	969	182	199	536	338
SAOUHSC_01591	NC_007795.1	1516996	1517883	-	888	272	3388	6080	7142	2781	7763
SAOUHSC_01592	NC_007795.1	1517932	1518381	-	450	348	3482	5095	5676	3812	7298
SAOUHSC_01593	NC_007795.1	1518486	1519028	-	543	88	976	261	314	783	352
SAOUHSC_01594	NC_007795.1	1519110	1520018	+	909	637	5017	1395	1529	4015	1754
SAOUHSC_01595	NC_007795.1	1520234	1520482	-	249	85	258	73	92	185	112
SAOUHSC_01596	NC_007795.1	1520498	1521253	-	756	87	879	223	242	853	368
SAOUHSC_01597	NC_007795.1	1521425	1522210	+	786	670	4911	2736	2638	4146	3559
SAOUHSC_01598	NC_007795.1	1522315	1523235	-	921	492	2707	945	947	2780	1477
SAOUHSC_01599	NC_007795.1	1523548	1525032	+	1485	3750	40245	12089	17412	37934	22265
SAOUHSC_01600	NC_007795.1	1525235	1526128	+	894	826	10398	7257	9137	11774	10374
SAOUHSC_01601	NC_007795.1	1526211	1527860	-	1650	532	1765	4172	4836	1251	6368
SAOUHSC_01602	NC_007795.1	1527876	1528895	-	1020	99	737	727	952	610	1171
SAOUHSC_01603	NC_007795.1	1528896	1529150	-	255	0	2	8	3	0	5
SAOUHSC_01604	NC_007795.1	1529089	1529460	-	372	1745	7912	1291	2398	6471	2545
SAOUHSC_01605	NC_007795.1	1529679	1531085	-	1407	4818	26344	11732	15867	27866	19272
SAOUHSC_01606	NC_007795.1	1531153	1532286	-	1134	753	4049	1908	2824	3434	3337
SAOUHSC_01607	NC_007795.1	1532549	1532728	+	180	19	87	21	24	68	28
SAOUHSC_01608	NC_007795.1	1532809	1532901	+	93	3	59	11	6	94	6
SAOUHSC_01609	NC_007795.1	1532855	1533835	-	981	406	3680	1780	1788	2810	2421
SAOUHSC_01610	NC_007795.1	1533849	1534286	-	438	550	1963	755	938	1617	1268
SAOUHSC_01611	NC_007795.1	1534637	1535911	-	1275	1605	9135	16534	14401	9332	23017
SAOUHSC_01612	NC_007795.1	1535924	1536907	-	984	1307	6035	9521	9060	5801	13671
SAOUHSC_01613	NC_007795.1	1536907	1537899	-	993	1803	5259	9256	8217	5430	13243
SAOUHSC_01614	NC_007795.1	1537915	1539336	-	1422	1047	5329	9035	8730	4964	12592
SAOUHSC_01615	NC_007795.1	1539487	1541166	-	1680	924	6647	5277	5083	5129	8377
SAOUHSC_01617	NC_007795.1	1541182	1541634	-	453	61	1633	657	709	1492	1291
SAOUHSC_01618	NC_007795.1	1542066	1542947	-	882	1624	7383	3975	4400	5262	5465
SAOUHSC_01619	NC_007795.1	1542925	1543155	-	231	73	927	557	665	1034	787
SAOUHSC_01620	NC_007795.1	1543148	1544485	-	1338	1070	9104	4213	5035	8634	5985
SAOUHSC_01621	NC_007795.1	1544502	1544891	-	390	474	6629	2752	3210	5487	3728
SAOUHSC_01622	NC_007795.1	1544951	1545313	-	363	983	4303	1638	1853	3567	2314
SAOUHSC_01623	NC_007795.1	1545328	1546683	-	1356	2874	10711	4912	5963	9567	6811
SAOUHSC_01624	NC_007795.1	1546683	1547147	-	465	1262	4521	1992	2612	4051	2804
SAOUHSC_01625	NC_007795.1	1547621	1548178	-	558	2533	14971	6739	8027	17571	9762
SAOUHSC_01626	NC_007795.1	1548204	1549265	-	1062	1446	10127	1504	1907	6151	2525
SAOUHSC_01627	NC_007795.1	1549370	1549951	+	582	123	3180	1491	1266	3055	2114
SAOUHSC_01628	NC_007795.1	1549965	1550183	+	219	51	657	393	324	681	555
SAOUHSC_01629	NC_007795.1	1550247	1551077	-	831	1356	4374	2825	2609	4037	4024
SAOUHSC_01630	NC_007795.1	1551235	1551621	+	387	544	4087	1650	1991	4328	2873
SAOUHSC_01632	NC_007795.1	1551986	1553458	-	1473	2744	7595	2640	3598	6659	4233
SAOUHSC_01633	NC_007795.1	1553451	1554797	-	1347	839	5736	1872	2665	4769	2761
SAOUHSC_01634	NC_007795.1	1554817	1555908	-	1092	359	3212	868	1136	2450	1404
SAOUHSC_01635	NC_007795.1	1556067	1556591	-	525	261	3881	985	1738	3508	1800
SAOUHSC_01636	NC_007795.1	1556581	1556727	-	147	2	3	0	2	0	1
SAOUHSC_01637	NC_007795.1	1556824	1557321	-	498	4	87	48	35	51	54
SAOUHSC_01638	NC_007795.1	1557239	1557559	-	321	0	36	23	25	28	44
SAOUHSC_01639	NC_007795.1	1557525	1557971	-	447	1	27	30	33	37	43
SAOUHSC_01640	NC_007795.1	1557949	1558260	-	312	4	38	35	22	27	42
SAOUHSC_01641	NC_007795.1	1558274	1559194	-	921	3	37	102	80	64	104
SAOUHSC_01643	NC_007795.1	1559316	1560290	-	975	7	80	151	141	94	227
SAOUHSC_01644	NC_007795.1	1560342	1560965	-	624	913	7114	2885	3050	6835	3935
SAOUHSC_01645	NC_007795.1	1560962	1561291	-	330	323	3150	1041	1175	2350	1215
SAOUHSC_01646	NC_007795.1	1561291	1562277	-	987	2771	6015	2259	2595	5715	2990
SAOUHSC_01647	NC_007795.1	1562274	1562477	-	204	62	668	192	175	486	172
SAOUHSC_01649	NC_007795.1	1562458	1563921	-	1464	965	5994	1428	1545	4786	1703
SAOUHSC_01650	NC_007795.1	1563933	1564472	-	540	219	2477	350	376	1609	464
SAOUHSC_01651	NC_007795.1	1564681	1564830	-	150	326	5073	3864	4130	7309	6275
SAOUHSC_01652	NC_007795.1	1564943	1567018	-	2076	1652	10815	3955	5563	10698	6127
SAOUHSC_01653	NC_007795.1	1567139	1567738	-	600	9866	69231	16553	26666	52528	27338
SAOUHSC_01655	NC_007795.1	1568014	1568424	-	411	34	901	1662	1882	698	2521
SAOUHSC_01656	NC_007795.1	1568411	1569274	-	864	91	1856	3324	3980	1605	5314
SAOUHSC_01657	NC_007795.1	1569316	1570101	-	786	89	1926	3256	3671	1549	5099
SAOUHSC_01658	NC_007795.1	1570227	1571117	-	891	2166	10921	12691	11827	8351	14593
SAOUHSC_01659	NC_007795.1	1571127	1572473	-	1347	1620	11673	11975	11678	9015	13767
SAOUHSC_01660	NC_007795.1	1572587	1573687	-	1101	1321	7775	6270	8342	6968	9139
SAOUHSC_01661	NC_007795.1	1573690	1574367	-	678	419	3998	3737	4226	3563	5150
SAOUHSC_01662	NC_007795.1	1574498	1575604	-	1107	3633	17461	22967	27377	22551	36558
SAOUHSC_01663	NC_007795.1	1575828	1577627	-	1800	1511	11862	20054	20731	13429	29995
SAOUHSC_01664	NC_007795.1	1577688	1578506	-	819	469	2781	1677	1733	2763	2427
SAOUHSC_01665	NC_007795.1	1578517	1579056	-	540	104	1439	884	780	1551	1240
SAOUHSC_01666	NC_007795.1	1579475	1580866	+	1392	12899	69617	18883	26267	74377	30339
SAOUHSC_01667	NC_007795.1	1581016	1581762	-	747	468	2986	3958	3646	3050	5082
SAOUHSC_01668	NC_007795.1	1581790	1582689	-	900	311	3604	4595	4480	3606	6241
SAOUHSC_01670	NC_007795.1	1582690	1583094	-	405	107	1314	1549	1441	1369	2316
SAOUHSC_01671	NC_007795.1	1583105	1583449	-	345	51	802	892	643	856	1154
SAOUHSC_01672	NC_007795.1	1583452	1583919	-	468	219	2303	1828	1952	2041	2788
SAOUHSC_01673	NC_007795.1	1583920	1584867	-	948	636	5940	3078	3164	4641	4391
SAOUHSC_01675	NC_007795.1	1585171	1585869	-	699	11908	34924	19563	24891	28790	32811
SAOUHSC_01676	NC_007795.1	1585886	1586875	-	990	8628	28098	18735	23617	29624	32156
SAOUHSC_01677	NC_007795.1	1586893	1587576	-	684	3180	15657	10935	12589	17590	16803
SAOUHSC_01678	NC_007795.1	1587820	1587996	-	177	3083	18590	19448	26372	39592	32703
SAOUHSC_01679	NC_007795.1	1588289	1589635	-	1347	2112	13853	7781	12204	11353	10788
SAOUHSC_01680	NC_007795.1	1589642	1590394	-	753	319	3110	2406	3638	2581	3172
SAOUHSC_01681	NC_007795.1	1590396	1591334	-	939	1127	5565	29511	42403	10518	37784
SAOUHSC_01682	NC_007795.1	1591338	1592477	-	1140	1395	5164	26572	40878	9183	30328
SAOUHSC_01683	NC_007795.1	1592613	1594445	-	1833	5851	25753	450553	674662	111096	608186
SAOUHSC_01684	NC_007795.1	1594514	1595140	-	627	195	5868	128887	192179	30175	164757
SAOUHSC_01685	NC_007795.1	1595172	1596149	-	978	211	4262	105189	126388	26489	121502
SAOUHSC_01686	NC_007795.1	1596250	1597374	-	1125	210	1128	1335	1467	908	1664
SAOUHSC_01687	NC_007795.1	1597626	1597754	-	129	481	550	358	454	380	462
SAOUHSC_01688	NC_007795.1	1597937	1599760	-	1824	2469	12156	10945	9786	12095	13495
SAOUHSC_01689	NC_007795.1	1600106	1600357	+	252	442	11599	6255	7820	10614	8643
SAOUHSC_01690	NC_007795.1	1600402	1601376	-	975	90	1426	4314	3075	1395	4681
SAOUHSC_01691	NC_007795.1	1601433	1603580	-	2148	145	1428	846	784	1220	1075
SAOUHSC_01692	NC_007795.1	1603639	1604070	-	432	416	3977	988	1532	3518	1711
SAOUHSC_01693	NC_007795.1	1604192	1604878	-	687	112	959	482	591	762	683
SAOUHSC_01694	NC_007795.1	1604918	1605634	-	717	585	5978	3456	3805	6139	4887
SAOUHSC_01695	NC_007795.1	1605637	1605990	-	354	894	5397	2408	2874	3888	3296
SAOUHSC_01696	NC_007795.1	1605991	1606575	-	585	1565	6256	2174	2767	4867	2805
SAOUHSC_01697	NC_007795.1	1606565	1607134	-	570	633	3661	2022	2136	2641	2621
SAOUHSC_01698	NC_007795.1	1607137	1607427	-	291	48	685	470	514	703	614
SAOUHSC_01699	NC_007795.1	1607431	1608237	-	807	280	2236	1355	1436	2040	1855
SAOUHSC_01700	NC_007795.1	1608251	1609351	-	1101	526	4026	2695	3113	3887	3858
SAOUHSC_01701	NC_007795.1	1609352	1609879	-	528	213	2291	1442	1545	1922	1795
SAOUHSC_01702	NC_007795.1	1609899	1610585	-	687	139	2108	1136	1374	2026	1635
SAOUHSC_01704	NC_007795.1	1610899	1611168	+	270	6	94	25	14	59	25
SAOUHSC_01705	NC_007795.1	1611370	1612074	-	705	29	309	229	259	181	373
SAOUHSC_01706	NC_007795.1	1612536	1613756	-	1221	115	2323	1269	1405	1594	1994
SAOUHSC_01707	NC_007795.1	1614045	1615274	-	1230	126	1998	899	1216	1432	1482
SAOUHSC_01708	NC_007795.1	1615287	1616039	-	753	204	1425	592	735	847	838
SAOUHSC_01709	NC_007795.1	1616039	1617400	-	1362	503	3594	913	1485	1738	1386
SAOUHSC_01710	NC_007795.1	1617414	1617863	-	450	53	915	175	251	440	250
SAOUHSC_01711	NC_007795.1	1617865	1618779	-	915	273	2151	343	573	1332	572
SAOUHSC_01712	NC_007795.1	1618865	1619566	-	702	316	1811	182	416	1196	331
SAOUHSC_01714	NC_007795.1	1619925	1620401	-	477	891	9392	6743	7314	9330	9389
SAOUHSC_01715	NC_007795.1	1620429	1621052	-	624	1358	8155	5247	6289	6531	7073
SAOUHSC_01716	NC_007795.1	1621052	1622320	-	1269	1715	6572	6258	7465	7042	8567
SAOUHSC_01717	NC_007795.1	1622332	1623255	-	924	428	3268	2793	3662	2917	3923
SAOUHSC_01718	NC_007795.1	1623258	1623896	-	639	34	982	871	793	954	1086
SAOUHSC_01719	NC_007795.1	1624181	1624489	-	309	4058	12756	4782	4605	9636	6200
SAOUHSC_01720	NC_007795.1	1624504	1624932	-	429	3918	20442	4810	5284	10845	5767
SAOUHSC_01721	NC_007795.1	1624936	1625196	-	261	1485	13659	3025	3167	9022	4140
SAOUHSC_01722	NC_007795.1	1625259	1627889	-	2631	4568	16095	6626	5553	12967	7300
SAOUHSC_01723	NC_007795.1	1628232	1630709	-	2478	469	3224	4038	3987	2787	5183
SAOUHSC_01724	NC_007795.1	1630711	1631379	-	669	51	672	337	383	524	449
SAOUHSC_01726	NC_007795.1	1631841	1632958	-	1118	2082	9551	7637	9111	8762	11090
SAOUHSC_01727	NC_007795.1	1632959	1634101	-	1143	1591	12839	6826	7959	9447	9275
SAOUHSC_01728	NC_007795.1	1634413	1635426	+	1014	192	1097	634	763	1168	1328
SAOUHSC_01729	NC_007795.1	1635663	1635809	-	147	6283	86403	10122	9722	48595	12365
SAOUHSC_01730	NC_007795.1	1635849	1636031	-	183	3135	49604	5213	6721	24973	8412
SAOUHSC_01732	NC_007795.1	1636131	1636554	-	424	2440	8304	2183	2318	5198	3318
SAOUHSC_01734	NC_007795.1	1636639	1637913	+	1275	1267	8964	4588	5696	8666	6574
SAOUHSC_01735	NC_007795.1	1638074	1638847	-	774	433	4757	2190	3390	5806	3699
SAOUHSC_01736	NC_007795.1	1638847	1638975	-	129	58	135	115	104	184	166
SAOUHSC_01737	NC_007795.1	1639308	1641074	-	1767	1998	8282	2601	2973	5883	3447
SAOUHSC_01738	NC_007795.1	1641090	1642352	-	1263	300	2129	819	895	1612	1033
SAOUHSC_01739	NC_007795.1	1642813	1643688	-	876	870	11153	2535	2861	7287	3675
SAOUHSC_01741	NC_007795.1	1643685	1644137	-	453	883	5155	1241	1676	4262	1839
SAOUHSC_01742	NC_007795.1	1644149	1646338	-	2190	4511	27754	6093	7115	20716	8817
SAOUHSC_01743	NC_007795.1	1646766	1647284	-	519	524	3117	3939	3033	3260	5055
SAOUHSC_01744	NC_007795.1	1647306	1649579	-	2274	421	4663	6873	5297	4454	8673
SAOUHSC_01746	NC_007795.1	1649782	1652061	-	2280	1922	17512	9306	9568	16190	12351
SAOUHSC_01747	NC_007795.1	1652336	1652596	-	261	473	5229	2695	3555	5964	4152
SAOUHSC_01748	NC_007795.1	1652615	1653754	-	1140	1437	8880	5979	7493	6323	7761
SAOUHSC_01749	NC_007795.1	1653777	1654802	-	1026	1045	6015	5221	6239	3898	6283
SAOUHSC_01750	NC_007795.1	1654804	1655808	-	1005	2425	8083	5802	7140	5381	7171
SAOUHSC_01751	NC_007795.1	1655840	1656442	-	603	406	4933	3195	3782	3566	4070
SAOUHSC_01752	NC_007795.1	1656456	1656911	-	456	312	2141	1741	2465	3016	2427
SAOUHSC_01753	NC_007795.1	1656924	1658216	-	1293	3349	16278	8897	11460	11201	11477
SAOUHSC_01755	NC_007795.1	1658571	1658855	-	285	12360	31801	47570	54807	28729	57253
SAOUHSC_01756	NC_007795.1	1658867	1659187	-	321	3113	19255	28690	28907	15294	32257
SAOUHSC_01757	NC_007795.1	1659193	1659501	-	309	11880	81500	72533	75430	40484	76663
SAOUHSC_01758	NC_007795.1	1659668	1660198	-	531	107	1221	3987	3335	1699	4312
SAOUHSC_01759	NC_007795.1	1660198	1661040	-	843	334	5334	11989	11281	4821	13103
SAOUHSC_01760	NC_007795.1	1661240	1661359	-	120	218	3115	28350	21037	2832	30817
SAOUHSC_01761	NC_007795.1	1661433	1661906	-	474	235	6383	48143	32655	5334	48832
SAOUHSC_01761a	NC_007795.1	1662066	1662263	+	198	58	416	766	966	232	1306
SAOUHSC_01762	NC_007795.1	1662380	1662664	-	285	87	1348	1763	1690	1634	2416
SAOUHSC_01763	NC_007795.1	1662732	1663388	-	657	42	123	1486	1042	108	1746
SAOUHSC_01764	NC_007795.1	1663415	1664122	-	708	6	41	136	114	60	156
SAOUHSC_01765	NC_007795.1	1664224	1664334	+	111	1	29	373	139	48	302
SAOUHSC_01766	NC_007795.1	1664392	1665663	-	1272	7391	50441	9649	12577	41914	13424
SAOUHSC_01767	NC_007795.1	1665676	1668306	-	2631	11232	65624	12435	17110	53746	16608
SAOUHSC_01768	NC_007795.1	1668709	1669269	+	561	685	4385	2113	1932	3575	2666
SAOUHSC_01769	NC_007795.1	1669492	1670565	-	1074	1269	7261	4238	3776	10440	5820
SAOUHSC_01770	NC_007795.1	1670599	1670700	-	102	20	546	290	276	749	500
SAOUHSC_01771	NC_007795.1	1670761	1672047	-	1287	2029	9979	8933	9260	8946	11773
SAOUHSC_01772	NC_007795.1	1672095	1673069	-	975	600	3445	3193	3681	3391	4311
SAOUHSC_01773	NC_007795.1	1673072	1673740	-	669	97	1173	1648	1823	1300	2195
SAOUHSC_01774	NC_007795.1	1673762	1674688	-	927	962	6201	5997	6513	5609	8086
SAOUHSC_01775	NC_007795.1	1674730	1675545	-	816	1312	5273	3185	2961	4430	3936
SAOUHSC_01776	NC_007795.1	1675567	1676913	-	1347	8526	66069	20743	25710	55559	27787
SAOUHSC_01777	NC_007795.1	1677130	1677720	-	591	288	1990	769	910	1441	965
SAOUHSC_01778	NC_007795.1	1677874	1679136	-	1263	5701	22756	26102	29935	24202	37901
SAOUHSC_01779	NC_007795.1	1679287	1680588	-	1302	4420	25081	50848	43931	27844	65410
SAOUHSC_01780	NC_007795.1	1680636	1680746	-	111	30	204	78	29	49	31
SAOUHSC_01781	NC_007795.1	1680751	1681680	-	930	335	4244	3613	3905	3032	4077
SAOUHSC_01782	NC_007795.1	1681699	1682307	-	609	926	3255	1974	2138	1917	1880
SAOUHSC_01783	NC_007795.1	1682384	1682485	+	102	0	0	4	1	0	5
SAOUHSC_01784	NC_007795.1	1682449	1682805	-	357	2024	13360	28753	28301	11087	35132
SAOUHSC_01785	NC_007795.1	1682852	1683052	-	201	867	11806	23376	22899	8246	28539
SAOUHSC_01786	NC_007795.1	1683081	1683608	-	528	3304	17080	36431	37568	14327	43760
SAOUHSC_01787	NC_007795.1	1683837	1685330	-	1494	9364	57334	5856	4788	31189	6012
SAOUHSC_01788	NC_007795.1	1685756	1687693	-	1938	15026	80310	3971	5337	28098	6090
SAOUHSC_01789	NC_007795.1	1687891	1688013	-	123	1040	32557	5055	6653	18402	7042
SAOUHSC_01791	NC_007795.1	1688106	1689026	-	921	2158	12678	5889	6575	10507	7372
SAOUHSC_01792	NC_007795.1	1689026	1690426	-	1401	2338	13450	4807	6048	12714	6797
SAOUHSC_01793	NC_007795.1	1690427	1690897	-	471	883	7132	1774	2394	5870	2368
SAOUHSC_01794	NC_007795.1	1691107	1692132	-	1026	888	22118	18509	27178	20025	19476
SAOUHSC_01795	NC_007795.1	1692302	1692925	-	624	1218	6286	3807	3168	4185	4689
SAOUHSC_01796	NC_007795.1	1692941	1693813	-	873	552	4892	3012	2802	4397	3677
SAOUHSC_01797	NC_007795.1	1693829	1696459	-	2631	1452	11930	5727	6075	11673	8218
SAOUHSC_01798	NC_007795.1	1696753	1698240	-	1488	70	1084	2321	1440	1191	2223
SAOUHSC_01799	NC_007795.1	1698739	1700400	-	1662	340	3773	4323	3920	3901	5776
SAOUHSC_01800	NC_007795.1	1700400	1701104	-	705	411	3303	861	897	2614	1238
SAOUHSC_01801	NC_007795.1	1701494	1702762	-	1269	1029	5104	9723	9888	6260	14185
SAOUHSC_01802	NC_007795.1	1702811	1703668	-	858	442	2748	4093	4461	3255	5800
SAOUHSC_01803	NC_007795.1	1704280	1705641	+	1362	5109	36595	4244	6071	29087	7732
SAOUHSC_01805	NC_007795.1	1705886	1707325	-	1440	10	39	117	110	37	160
SAOUHSC_01806	NC_007795.1	1707966	1709723	-	1758	11118	31322	7003	8704	38913	11275
SAOUHSC_01807	NC_007795.1	1709745	1710668	-	924	6980	13496	2851	3463	9389	3917
SAOUHSC_01808	NC_007795.1	1710982	1711926	-	945	1887	8342	10109	7661	6757	12351
SAOUHSC_01809	NC_007795.1	1711926	1712783	-	858	984	6597	6105	5343	5171	7785
SAOUHSC_01810	NC_007795.1	1712978	1714207	-	1230	1874	6357	4605	4010	4417	6180
SAOUHSC_01811	NC_007795.1	1714657	1717854	-	3198	2651	15716	11426	13344	17895	17135
SAOUHSC_01812	NC_007795.1	1717875	1718816	-	942	800	4028	2777	3278	4163	4328
SAOUHSC_01813	NC_007795.1	1719077	1720375	-	1299	1047	5533	2939	3912	5943	4879
SAOUHSC_01814	NC_007795.1	1720580	1720993	+	414	1265	8777	4701	5040	9282	6706
SAOUHSC_01815	NC_007795.1	1721298	1721987	-	690	2383	11921	5003	6417	12889	6867
SAOUHSC_01816	NC_007795.1	1722162	1723217	+	1056	1274	5022	1755	1643	4238	2475
SAOUHSC_01817	NC_007795.1	1723311	1723409	-	99	4	40	30	64	107	65
SAOUHSC_01818	NC_007795.1	1723533	1724651	-	1119	3144	13398	8452	13941	11481	13270
SAOUHSC_01819	NC_007795.1	1724792	1725292	+	501	23011	46718	8181	17097	51281	19523
SAOUHSC_01820	NC_007795.1	1725538	1726740	-	1203	1267	7141	6983	8495	8727	10526
SAOUHSC_01821	NC_007795.1	1726828	1727775	-	948	245	2096	1144	1434	2830	2006
SAOUHSC_01822	NC_007795.1	1727898	1728392	-	495	673	6456	3160	4430	9653	6287
SAOUHSC_01823	NC_007795.1	1728490	1729260	-	771	187	2022	1125	1182	1109	1225
SAOUHSC_01824	NC_007795.1	1729304	1730527	-	1224	697	2791	1947	2268	1820	2289
SAOUHSC_01825	NC_007795.1	1730527	1731675	-	1149	132	2043	1367	1475	1384	1692
SAOUHSC_01826	NC_007795.1	1731824	1731964	+	141	0	0	0	0	0	1
SAOUHSC_01827	NC_007795.1	1732038	1733732	-	1695	2964	25607	18692	18184	26810	26477
SAOUHSC_01828	NC_007795.1	1733869	1734333	+	465	516	1825	389	450	1638	620
SAOUHSC_01829	NC_007795.1	1734577	1735179	+	603	10011	47456	55820	67827	40479	65641
SAOUHSC_01830	NC_007795.1	1735395	1736138	-	744	211	1483	856	774	966	1164
