# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_01538	NC_007795.1	1486012	1487703	-	1692	0	0	0	0	0	0
SAOUHSC_01539	NC_007795.1	1487693	1487998	-	306	0	0	0	0	0	0
SAOUHSC_01540	NC_007795.1	1488120	1488434	-	315	0	0	0	0	0	0
SAOUHSC_01541	NC_007795.1	1488591	1489028	-	438	0	0	0	0	0	0
SAOUHSC_01542	NC_007795.1	1489041	1490408	-	1368	0	0	0	0	0	0
SAOUHSC_01543	NC_007795.1	1490389	1490679	-	291	0	0	0	0	0	0
SAOUHSC_01544	NC_007795.1	1490813	1490917	+	105	0	0	0	0	0	0
SAOUHSC_01545	NC_007795.1	1491020	1491310	-	291	0	0	0	0	0	0
SAOUHSC_01546	NC_007795.1	1491243	1491503	-	261	0	0	0	0	0	0
SAOUHSC_01547	NC_007795.1	1491472	1493469	-	1998	0	0	0	0	0	0
SAOUHSC_01548	NC_007795.1	1493521	1493721	-	201	0	0	0	0	0	0
SAOUHSC_01549	NC_007795.1	1493789	1493956	-	168	0	0	0	0	0	0
SAOUHSC_01550	NC_007795.1	1493944	1494144	-	201	0	0	0	0	0	0
SAOUHSC_01551	NC_007795.1	1494119	1494307	-	189	0	0	0	0	0	0
SAOUHSC_01552	NC_007795.1	1494344	1494886	-	543	0	0	0	0	0	0
SAOUHSC_01553	NC_007795.1	1494891	1495127	-	237	0	0	0	0	0	0
SAOUHSC_01555	NC_007795.1	1495425	1495772	-	348	0	0	0	0	0	0
SAOUHSC_01556	NC_007795.1	1495769	1496170	-	402	0	0	0	0	0	0
SAOUHSC_01557	NC_007795.1	1496173	1496379	-	207	0	0	0	0	0	0
SAOUHSC_01558	NC_007795.1	1496393	1496635	-	243	0	0	0	0	0	0
SAOUHSC_01559	NC_007795.1	1496650	1496850	-	201	0	0	0	0	0	0
SAOUHSC_01560	NC_007795.1	1496853	1497110	-	258	0	0	0	0	0	0
SAOUHSC_01561	NC_007795.1	1497110	1497511	-	402	0	0	0	0	0	0
SAOUHSC_01562	NC_007795.1	1497511	1497696	-	186	0	0	0	0	0	0
SAOUHSC_01563	NC_007795.1	1497709	1499661	-	1953	0	0	0	0	0	0
SAOUHSC_01565	NC_007795.1	1499730	1500287	-	558	0	0	0	0	0	0
SAOUHSC_01566	NC_007795.1	1500313	1501479	-	1167	0	0	0	0	0	0
SAOUHSC_01567	NC_007795.1	1501476	1501838	-	363	0	0	0	0	0	0
SAOUHSC_01568	NC_007795.1	1501853	1502176	-	324	0	0	0	0	0	0
SAOUHSC_01569	NC_007795.1	1502255	1502416	-	162	0	0	0	0	0	0
SAOUHSC_01570	NC_007795.1	1502429	1502692	-	264	0	0	0	0	0	0
SAOUHSC_01571	NC_007795.1	1502717	1502932	-	216	0	0	0	0	0	0
SAOUHSC_01572	NC_007795.1	1502987	1503352	+	366	0	0	0	0	0	0
SAOUHSC_01573	NC_007795.1	1503321	1503566	-	246	0	0	0	0	0	0
SAOUHSC_01574	NC_007795.1	1503582	1503845	-	264	0	0	0	0	0	0
SAOUHSC_A01514	NC_007795.1	1503842	1504015	-	174	0	0	0	0	0	0
SAOUHSC_01575	NC_007795.1	1503978	1504691	+	714	0	0	0	0	0	0
SAOUHSC_01576	NC_007795.1	1504707	1505639	+	933	0	0	0	0	0	0
SAOUHSC_01577	NC_007795.1	1505645	1505986	+	342	0	0	0	0	0	0
SAOUHSC_01578	NC_007795.1	1506145	1506372	+	228	0	0	0	0	0	0
SAOUHSC_01579	NC_007795.1	1506409	1506555	+	147	0	0	0	0	0	0
SAOUHSC_01580	NC_007795.1	1506552	1507166	-	615	0	0	0	0	0	0
SAOUHSC_01582	NC_007795.1	1507292	1508497	+	1206	0	0	0	0	0	0
SAOUHSC_01583	NC_007795.1	1508540	1510567	-	2028	318	4452	2172	1918	3193	4624
SAOUHSC_01584	NC_007795.1	1510560	1511429	-	870	142	1141	893	674	1009	1367
SAOUHSC_01585	NC_007795.1	1511734	1513485	-	1752	1698	7843	11895	8751	7275	9443
SAOUHSC_01586	NC_007795.1	1513466	1514191	-	726	1351	5007	7474	7188	5369	6459
SAOUHSC_01587	NC_007795.1	1514324	1515061	-	738	636	3149	3565	3024	2965	3765
SAOUHSC_01588	NC_007795.1	1515054	1515596	-	543	209	1053	1174	1025	1013	1351
SAOUHSC_01589	NC_007795.1	1515589	1516320	-	732	254	2006	2585	2828	1833	2527
SAOUHSC_01590	NC_007795.1	1516412	1516918	+	507	83	173	924	508	189	318
SAOUHSC_01591	NC_007795.1	1516996	1517883	-	888	261	5793	3225	2636	6812	7402
SAOUHSC_01592	NC_007795.1	1517932	1518381	-	450	336	4900	3348	3652	5480	7032
SAOUHSC_01593	NC_007795.1	1518486	1519028	-	543	82	245	917	751	297	329
SAOUHSC_01594	NC_007795.1	1519110	1520018	+	909	608	1325	4798	3826	1463	1666
SAOUHSC_01595	NC_007795.1	1520234	1520482	-	249	83	69	253	177	88	109
SAOUHSC_01596	NC_007795.1	1520498	1521253	-	756	80	217	842	815	227	353
SAOUHSC_01597	NC_007795.1	1521425	1522210	+	786	642	2589	4665	3928	2498	3390
SAOUHSC_01598	NC_007795.1	1522315	1523235	-	921	458	898	2592	2633	901	1416
SAOUHSC_01599	NC_007795.1	1523548	1525032	+	1485	3583	11577	38446	36179	16672	21223
SAOUHSC_01600	NC_007795.1	1525235	1526128	+	894	770	6921	9949	11251	8749	9922
SAOUHSC_01601	NC_007795.1	1526211	1527860	-	1650	503	3983	1686	1194	4625	6080
SAOUHSC_01602	NC_007795.1	1527876	1528895	-	1020	96	702	715	587	909	1112
SAOUHSC_01603	NC_007795.1	1528896	1529150	-	255	0	8	2	1	4	5
SAOUHSC_01604	NC_007795.1	1529089	1529460	-	372	1817	1276	7878	6335	2366	2512
SAOUHSC_01605	NC_007795.1	1529679	1531085	-	1407	4591	11172	25093	26534	15111	18298
SAOUHSC_01606	NC_007795.1	1531153	1532286	-	1134	714	1793	3832	3248	2674	3170
SAOUHSC_01607	NC_007795.1	1532549	1532728	+	180	19	21	84	63	23	26
SAOUHSC_01608	NC_007795.1	1532809	1532901	+	93	3	11	57	88	6	5
SAOUHSC_01609	NC_007795.1	1532855	1533835	-	981	375	1697	3496	2687	1695	2324
SAOUHSC_01610	NC_007795.1	1533849	1534286	-	438	527	702	1854	1527	892	1198
SAOUHSC_01611	NC_007795.1	1534637	1535911	-	1275	1505	15759	8708	8905	13748	21955
SAOUHSC_01612	NC_007795.1	1535924	1536907	-	984	1228	9129	5733	5571	8745	13095
SAOUHSC_01613	NC_007795.1	1536907	1537899	-	993	1760	8806	4967	5143	7837	12555
SAOUHSC_01614	NC_007795.1	1537915	1539336	-	1422	994	8667	5073	4713	8329	12029
SAOUHSC_01615	NC_007795.1	1539487	1541166	-	1680	868	5071	6354	4930	4894	7990
SAOUHSC_01617	NC_007795.1	1541182	1541634	-	453	60	645	1569	1413	689	1255
SAOUHSC_01618	NC_007795.1	1542066	1542947	-	882	1543	3801	7075	5011	4201	5216
SAOUHSC_01619	NC_007795.1	1542925	1543155	-	231	72	562	913	1064	687	811
SAOUHSC_01620	NC_007795.1	1543148	1544485	-	1338	1035	4058	8755	8293	4828	5739
SAOUHSC_01621	NC_007795.1	1544502	1544891	-	390	451	2629	6325	5264	3078	3583
SAOUHSC_01622	NC_007795.1	1544951	1545313	-	363	935	1664	4365	3529	1798	2259
SAOUHSC_01623	NC_007795.1	1545328	1546683	-	1356	2746	4755	10190	9266	5757	6592
SAOUHSC_01624	NC_007795.1	1546683	1547147	-	465	1194	1879	4281	3872	2458	2655
SAOUHSC_01625	NC_007795.1	1547621	1548178	-	558	2429	6428	14297	16816	7685	9286
SAOUHSC_01626	NC_007795.1	1548204	1549265	-	1062	1368	1419	9710	5867	1823	2432
SAOUHSC_01627	NC_007795.1	1549370	1549951	+	582	120	1469	3142	3038	1248	2103
SAOUHSC_01628	NC_007795.1	1549965	1550183	+	219	50	379	627	655	308	537
SAOUHSC_01629	NC_007795.1	1550247	1551077	-	831	1269	2672	4068	3781	2463	3758
SAOUHSC_01630	NC_007795.1	1551235	1551621	+	387	512	1574	3903	4108	1906	2731
SAOUHSC_01632	NC_007795.1	1551986	1553458	-	1473	2605	2519	7255	6347	3445	4037
SAOUHSC_01633	NC_007795.1	1553451	1554797	-	1347	792	1805	5443	4543	2545	2645
SAOUHSC_01634	NC_007795.1	1554817	1555908	-	1092	348	841	3053	2379	1100	1363
SAOUHSC_01635	NC_007795.1	1556067	1556591	-	525	240	944	3703	3364	1650	1708
SAOUHSC_01636	NC_007795.1	1556581	1556727	-	147	2	0	2	1	2	1
SAOUHSC_01637	NC_007795.1	1556824	1557321	-	498	3	50	84	49	34	51
SAOUHSC_01638	NC_007795.1	1557239	1557559	-	321	0	23	36	26	25	44
SAOUHSC_01639	NC_007795.1	1557525	1557971	-	447	1	27	26	36	31	42
SAOUHSC_01640	NC_007795.1	1557949	1558260	-	312	4	40	34	26	25	41
SAOUHSC_01641	NC_007795.1	1558274	1559194	-	921	2	97	35	61	77	100
SAOUHSC_01643	NC_007795.1	1559316	1560290	-	975	7	146	77	91	137	222
SAOUHSC_01644	NC_007795.1	1560342	1560965	-	624	878	2766	6789	6538	2916	3757
SAOUHSC_01645	NC_007795.1	1560962	1561291	-	330	313	1013	3013	2314	1153	1175
SAOUHSC_01646	NC_007795.1	1561291	1562277	-	987	2602	2124	5606	5372	2452	2787
SAOUHSC_01647	NC_007795.1	1562274	1562477	-	204	66	191	687	514	194	187
SAOUHSC_01649	NC_007795.1	1562458	1563921	-	1464	954	1458	6053	4772	1564	1705
SAOUHSC_01650	NC_007795.1	1563933	1564472	-	540	209	344	2440	1601	375	461
SAOUHSC_01651	NC_007795.1	1564681	1564830	-	150	299	3680	4803	6926	3922	5954
SAOUHSC_01652	NC_007795.1	1564943	1567018	-	2076	1557	3754	10272	10244	5316	5834
SAOUHSC_01653	NC_007795.1	1567139	1567738	-	600	9404	15787	65995	50138	25444	26003
SAOUHSC_01655	NC_007795.1	1568014	1568424	-	411	34	1596	866	664	1809	2431
SAOUHSC_01656	NC_007795.1	1568411	1569274	-	864	86	3227	1809	1566	3902	5144
SAOUHSC_01657	NC_007795.1	1569316	1570101	-	786	87	3228	1901	1525	3651	5072
SAOUHSC_01658	NC_007795.1	1570227	1571117	-	891	2051	12095	10386	7956	11288	13851
SAOUHSC_01659	NC_007795.1	1571127	1572473	-	1347	1545	11506	11235	8659	11198	13211
SAOUHSC_01660	NC_007795.1	1572587	1573687	-	1101	1259	5994	7376	6634	7954	8729
SAOUHSC_01661	NC_007795.1	1573690	1574367	-	678	403	3583	3839	3401	4060	4958
SAOUHSC_01662	NC_007795.1	1574498	1575604	-	1107	3461	21992	16700	21574	26211	34882
SAOUHSC_01663	NC_007795.1	1575828	1577627	-	1800	1427	19137	11322	12838	19867	28630
SAOUHSC_01664	NC_007795.1	1577688	1578506	-	819	442	1613	2676	2636	1652	2330
SAOUHSC_01665	NC_007795.1	1578517	1579056	-	540	98	844	1363	1487	756	1190
SAOUHSC_01666	NC_007795.1	1579475	1580866	+	1392	12155	17718	64994	69838	24574	28387
SAOUHSC_01667	NC_007795.1	1581016	1581762	-	747	450	3782	2835	2911	3488	4854
SAOUHSC_01668	NC_007795.1	1581790	1582689	-	900	304	4476	3466	3510	4347	6028
SAOUHSC_01670	NC_007795.1	1582690	1583094	-	405	128	1673	1396	1442	1580	2426
SAOUHSC_01671	NC_007795.1	1583105	1583449	-	345	47	848	771	827	610	1101
SAOUHSC_01672	NC_007795.1	1583452	1583919	-	468	210	1760	2201	1961	1877	2683
SAOUHSC_01673	NC_007795.1	1583920	1584867	-	948	606	2980	5675	4447	3034	4219
SAOUHSC_01675	NC_007795.1	1585171	1585869	-	699	11370	18636	33137	27365	23772	31200
SAOUHSC_01676	NC_007795.1	1585886	1586875	-	990	8250	17969	26896	28481	22713	30942
SAOUHSC_01677	NC_007795.1	1586893	1587576	-	684	3065	10438	14903	16767	11993	15990
SAOUHSC_01678	NC_007795.1	1587820	1587996	-	177	2943	18672	17804	37927	25259	31233
SAOUHSC_01679	NC_007795.1	1588289	1589635	-	1347	2021	7413	13262	10850	11652	10273
SAOUHSC_01680	NC_007795.1	1589642	1590394	-	753	316	2334	3000	2512	3550	3068
SAOUHSC_01681	NC_007795.1	1590396	1591334	-	939	1070	28574	5358	10217	41414	36673
SAOUHSC_01682	NC_007795.1	1591338	1592477	-	1140	1262	24071	4684	8388	37142	27547
SAOUHSC_01683	NC_007795.1	1592613	1594445	-	1833	5552	429184	24558	105798	643673	578066
SAOUHSC_01684	NC_007795.1	1594514	1595140	-	627	189	123281	5585	28900	184149	157248
SAOUHSC_01685	NC_007795.1	1595172	1596149	-	978	206	104518	4208	26411	128712	121451
SAOUHSC_01686	NC_007795.1	1596250	1597374	-	1125	203	1219	1021	823	1342	1527
SAOUHSC_01687	NC_007795.1	1597626	1597754	-	129	444	326	497	352	424	422
SAOUHSC_01688	NC_007795.1	1597937	1599760	-	1824	2363	10425	11555	11518	9352	12820
SAOUHSC_01689	NC_007795.1	1600106	1600357	+	252	412	5954	10780	9974	7413	8188
SAOUHSC_01690	NC_007795.1	1600402	1601376	-	975	87	4119	1366	1342	2945	4485
SAOUHSC_01691	NC_007795.1	1601433	1603580	-	2148	143	808	1374	1173	763	1025
SAOUHSC_01692	NC_007795.1	1603639	1604070	-	432	405	952	3800	3395	1467	1653
SAOUHSC_01693	NC_007795.1	1604192	1604878	-	687	106	460	920	732	570	654
SAOUHSC_01694	NC_007795.1	1604918	1605634	-	717	561	3314	5761	5888	3630	4669
SAOUHSC_01695	NC_007795.1	1605637	1605990	-	354	848	2313	5123	3726	2726	3144
SAOUHSC_01696	NC_007795.1	1605991	1606575	-	585	1488	2080	5994	4669	2655	2684
SAOUHSC_01697	NC_007795.1	1606565	1607134	-	570	593	1912	3471	2492	2043	2477
SAOUHSC_01698	NC_007795.1	1607137	1607427	-	291	47	449	662	669	496	585
SAOUHSC_01699	NC_007795.1	1607431	1608237	-	807	268	1299	2152	1979	1393	1780
SAOUHSC_01700	NC_007795.1	1608251	1609351	-	1101	489	2590	3815	3715	2968	3672
SAOUHSC_01701	NC_007795.1	1609352	1609879	-	528	206	1404	2205	1876	1490	1735
SAOUHSC_01702	NC_007795.1	1609899	1610585	-	687	153	1158	2141	2086	1447	1692
SAOUHSC_01704	NC_007795.1	1610899	1611168	+	270	6	25	90	56	15	23
SAOUHSC_01705	NC_007795.1	1611370	1612074	-	705	27	218	301	171	248	357
SAOUHSC_01706	NC_007795.1	1612536	1613756	-	1221	107	1233	2224	1534	1357	1899
SAOUHSC_01707	NC_007795.1	1614045	1615274	-	1230	122	858	1910	1386	1169	1419
SAOUHSC_01708	NC_007795.1	1615287	1616039	-	753	200	615	1501	878	741	844
SAOUHSC_01709	NC_007795.1	1616039	1617400	-	1362	488	878	3442	1666	1436	1328
SAOUHSC_01710	NC_007795.1	1617414	1617863	-	450	50	168	868	430	237	239
SAOUHSC_01711	NC_007795.1	1617865	1618779	-	915	255	330	2027	1266	549	539
SAOUHSC_01712	NC_007795.1	1618865	1619566	-	702	298	170	1708	1113	391	309
SAOUHSC_01714	NC_007795.1	1619925	1620401	-	477	847	6468	8952	8892	6977	8944
SAOUHSC_01715	NC_007795.1	1620429	1621052	-	624	1309	5011	7822	6256	6030	6719
SAOUHSC_01716	NC_007795.1	1621052	1622320	-	1269	1615	5939	6275	6682	7142	8146
SAOUHSC_01717	NC_007795.1	1622332	1623255	-	924	406	2673	3151	2812	3483	3777
SAOUHSC_01718	NC_007795.1	1623258	1623896	-	639	34	842	925	921	769	1039
SAOUHSC_01719	NC_007795.1	1624181	1624489	-	309	3882	4580	12205	9163	4396	5906
SAOUHSC_01720	NC_007795.1	1624504	1624932	-	429	3784	4666	19668	10574	5169	5605
SAOUHSC_01721	NC_007795.1	1624936	1625196	-	261	1396	2881	13023	8596	3025	3960
SAOUHSC_01722	NC_007795.1	1625259	1627889	-	2631	4380	6323	15296	12330	5276	6944
SAOUHSC_01723	NC_007795.1	1628232	1630709	-	2478	451	3852	3063	2657	3781	4937
SAOUHSC_01724	NC_007795.1	1630711	1631379	-	669	51	346	677	505	399	481
SAOUHSC_01726	NC_007795.1	1631841	1632958	-	1118	2006	7410	9233	8486	8775	10711
SAOUHSC_01727	NC_007795.1	1632959	1634101	-	1143	1533	6544	12226	9010	7618	8858
SAOUHSC_01728	NC_007795.1	1634413	1635426	+	1014	184	609	1039	1124	728	1271
SAOUHSC_01729	NC_007795.1	1635663	1635809	-	147	6031	9738	82990	46690	9344	11861
SAOUHSC_01730	NC_007795.1	1635849	1636031	-	183	3103	5199	47978	24984	6681	8307
SAOUHSC_01732	NC_007795.1	1636131	1636554	-	424	2399	2104	7996	5056	2285	3212
SAOUHSC_01734	NC_007795.1	1636639	1637913	+	1275	1189	4382	8538	8295	5423	6277
SAOUHSC_01735	NC_007795.1	1638074	1638847	-	774	410	2089	4542	5534	3239	3544
SAOUHSC_01736	NC_007795.1	1638847	1638975	-	129	28	82	114	150	79	133
SAOUHSC_01737	NC_007795.1	1639308	1641074	-	1767	1881	2483	7904	5624	2827	3272
SAOUHSC_01738	NC_007795.1	1641090	1642352	-	1263	290	781	2048	1532	851	991
SAOUHSC_01739	NC_007795.1	1642813	1643688	-	876	824	2406	10625	6931	2727	3500
SAOUHSC_01741	NC_007795.1	1643685	1644137	-	453	846	1195	4929	4081	1603	1749
SAOUHSC_01742	NC_007795.1	1644149	1646338	-	2190	4292	5843	26449	19759	6783	8367
SAOUHSC_01743	NC_007795.1	1646766	1647284	-	519	490	3762	2977	3097	2897	4817
SAOUHSC_01744	NC_007795.1	1647306	1649579	-	2274	404	6597	4467	4279	5064	8277
SAOUHSC_01746	NC_007795.1	1649782	1652061	-	2280	1833	8839	16690	15390	9080	11702
SAOUHSC_01747	NC_007795.1	1652336	1652596	-	261	456	2582	5019	5722	3383	3978
SAOUHSC_01748	NC_007795.1	1652615	1653754	-	1140	1387	5755	8486	6184	7259	7494
SAOUHSC_01749	NC_007795.1	1653777	1654802	-	1026	996	5018	5809	3753	5984	6003
SAOUHSC_01750	NC_007795.1	1654804	1655808	-	1005	2342	5636	7758	5197	6931	6898
SAOUHSC_01751	NC_007795.1	1655840	1656442	-	603	397	3108	4745	3469	3700	3951
SAOUHSC_01752	NC_007795.1	1656456	1656911	-	456	299	1672	2069	2917	2364	2328
SAOUHSC_01753	NC_007795.1	1656924	1658216	-	1293	3346	8987	16264	11275	11628	11544
SAOUHSC_01755	NC_007795.1	1658571	1658855	-	285	11733	45091	30153	27230	52035	54217
SAOUHSC_01756	NC_007795.1	1658867	1659187	-	321	2803	26943	18225	14427	27233	30446
SAOUHSC_01757	NC_007795.1	1659193	1659501	-	309	11251	68940	77303	38535	71741	72691
SAOUHSC_01758	NC_007795.1	1659668	1660198	-	531	99	3765	1152	1596	3119	4019
SAOUHSC_01759	NC_007795.1	1660198	1661040	-	843	355	11804	5228	4783	11131	12968
SAOUHSC_01760	NC_007795.1	1661240	1661359	-	120	211	26347	2937	2605	19565	28556
SAOUHSC_01761	NC_007795.1	1661433	1661906	-	474	223	45356	6062	5058	30997	45873
SAOUHSC_01761a	NC_007795.1	1662066	1662263	+	198	56	733	392	218	921	1234
SAOUHSC_01762	NC_007795.1	1662380	1662664	-	285	79	1652	1283	1549	1593	2286
SAOUHSC_01763	NC_007795.1	1662732	1663388	-	657	42	1419	117	105	1000	1663
SAOUHSC_01764	NC_007795.1	1663415	1664122	-	708	5	128	39	56	108	149
SAOUHSC_01765	NC_007795.1	1664224	1664334	+	111	1	352	28	43	138	293
SAOUHSC_01766	NC_007795.1	1664392	1665663	-	1272	7039	9259	48254	39991	12044	12785
SAOUHSC_01767	NC_007795.1	1665676	1668306	-	2631	10636	11836	62677	51146	16285	15821
SAOUHSC_01768	NC_007795.1	1668709	1669269	+	561	641	2028	4178	3412	1847	2542
SAOUHSC_01769	NC_007795.1	1669492	1670565	-	1074	1208	4071	6930	10004	3590	5529
SAOUHSC_01770	NC_007795.1	1670599	1670700	-	102	20	319	587	850	317	569
SAOUHSC_01771	NC_007795.1	1670761	1672047	-	1287	1922	8572	9481	8482	8807	11218
SAOUHSC_01772	NC_007795.1	1672095	1673069	-	975	586	3055	3303	3261	3522	4101
SAOUHSC_01773	NC_007795.1	1673072	1673740	-	669	94	1583	1126	1236	1757	2089
SAOUHSC_01774	NC_007795.1	1673762	1674688	-	927	932	5795	6068	5418	6301	7803
SAOUHSC_01775	NC_007795.1	1674730	1675545	-	816	1274	3214	5311	4427	2941	3932
SAOUHSC_01776	NC_007795.1	1675567	1676913	-	1347	8279	19844	63214	53235	24648	26523
SAOUHSC_01777	NC_007795.1	1677130	1677720	-	591	273	742	1912	1382	861	927
SAOUHSC_01778	NC_007795.1	1677874	1679136	-	1263	5442	24856	21695	23072	28523	35998
SAOUHSC_01779	NC_007795.1	1679287	1680588	-	1302	4128	47367	23391	26004	41000	60819
SAOUHSC_01780	NC_007795.1	1680636	1680746	-	111	29	97	245	65	49	48
SAOUHSC_01781	NC_007795.1	1680751	1681680	-	930	316	3461	4039	2904	3764	3919
SAOUHSC_01782	NC_007795.1	1681699	1682307	-	609	880	1907	3121	1827	2036	1797
SAOUHSC_01783	NC_007795.1	1682384	1682485	+	102	0	4	0	0	1	5
SAOUHSC_01784	NC_007795.1	1682449	1682805	-	357	1917	27257	12673	10475	26806	33198
SAOUHSC_01785	NC_007795.1	1682852	1683052	-	201	838	22753	11455	7993	22353	27734
SAOUHSC_01786	NC_007795.1	1683081	1683608	-	528	3211	35572	16696	14002	36863	42875
SAOUHSC_01787	NC_007795.1	1683837	1685330	-	1494	8918	5628	54824	29756	4582	5749
SAOUHSC_01788	NC_007795.1	1685756	1687693	-	1938	14181	3766	76471	26718	5099	5814
SAOUHSC_01789	NC_007795.1	1687891	1688013	-	123	986	4806	31019	17546	6352	6680
SAOUHSC_01791	NC_007795.1	1688106	1689026	-	921	2056	5651	12102	10030	6284	7060
SAOUHSC_01792	NC_007795.1	1689026	1690426	-	1401	2265	4636	13126	12212	5833	6544
SAOUHSC_01793	NC_007795.1	1690427	1690897	-	471	893	1819	7434	5992	2457	2414
SAOUHSC_01794	NC_007795.1	1691107	1692132	-	1026	848	17708	21117	19108	25919	18534
SAOUHSC_01795	NC_007795.1	1692302	1692925	-	624	1156	3580	5888	3881	2972	4399
SAOUHSC_01796	NC_007795.1	1692941	1693813	-	873	542	2980	4850	4313	2757	3625
SAOUHSC_01797	NC_007795.1	1693829	1696459	-	2631	1395	5493	11458	11165	5831	7879
SAOUHSC_01798	NC_007795.1	1696753	1698240	-	1488	65	2210	1017	1126	1371	2103
SAOUHSC_01799	NC_007795.1	1698739	1700400	-	1662	326	4146	3618	3735	3730	5524
SAOUHSC_01800	NC_007795.1	1700400	1701104	-	705	397	833	3146	2490	858	1177
SAOUHSC_01801	NC_007795.1	1701494	1702762	-	1269	987	9317	4880	5955	9411	13555
SAOUHSC_01802	NC_007795.1	1702811	1703668	-	858	421	3898	2614	3099	4276	5528
SAOUHSC_01803	NC_007795.1	1704280	1705641	+	1362	4858	4049	34807	27744	5768	7348
SAOUHSC_01805	NC_007795.1	1705886	1707325	-	1440	6	96	31	25	95	131
SAOUHSC_01806	NC_007795.1	1707966	1709723	-	1758	10623	6701	29840	37172	8336	10731
SAOUHSC_01807	NC_007795.1	1709745	1710668	-	924	6824	2806	13049	9176	3360	3819
SAOUHSC_01808	NC_007795.1	1710982	1711926	-	945	1785	9573	7940	6401	7243	11657
SAOUHSC_01809	NC_007795.1	1711926	1712783	-	858	935	5823	6289	4939	5095	7406
SAOUHSC_01810	NC_007795.1	1712978	1714207	-	1230	1787	4402	6057	4193	3821	5889
SAOUHSC_01811	NC_007795.1	1714657	1717854	-	3198	2530	10903	15032	17060	12804	16343
SAOUHSC_01812	NC_007795.1	1717875	1718816	-	942	766	2643	3837	3947	3161	4109
SAOUHSC_01813	NC_007795.1	1719077	1720375	-	1299	1002	2804	5284	5675	3747	4635
SAOUHSC_01814	NC_007795.1	1720580	1720993	+	414	1204	4493	8397	8863	4789	6389
SAOUHSC_01815	NC_007795.1	1721298	1721987	-	690	2291	4787	11434	12385	6168	6553
SAOUHSC_01816	NC_007795.1	1722162	1723217	+	1056	1228	1685	4796	4036	1578	2355
SAOUHSC_01817	NC_007795.1	1723311	1723409	-	99	3	30	36	101	59	61
SAOUHSC_01818	NC_007795.1	1723533	1724651	-	1119	2984	8034	12767	10942	13277	12581
SAOUHSC_01819	NC_007795.1	1724792	1725292	+	501	21940	7780	44476	48856	16221	18579
SAOUHSC_01820	NC_007795.1	1725538	1726740	-	1203	1195	6636	6764	8288	8131	9992
SAOUHSC_01821	NC_007795.1	1726828	1727775	-	948	228	1054	1905	2600	1337	1875
SAOUHSC_01822	NC_007795.1	1727898	1728392	-	495	644	2996	6133	9184	4221	5972
SAOUHSC_01823	NC_007795.1	1728490	1729260	-	771	178	1075	1941	1056	1142	1158
SAOUHSC_01824	NC_007795.1	1729304	1730527	-	1224	668	1851	2690	1749	2163	2178
SAOUHSC_01825	NC_007795.1	1730527	1731675	-	1149	124	1322	1968	1329	1426	1627
SAOUHSC_01826	NC_007795.1	1731824	1731964	+	141	0	0	0	0	0	1
SAOUHSC_01827	NC_007795.1	1732038	1733732	-	1695	2833	17900	24425	25602	17389	25294
SAOUHSC_01828	NC_007795.1	1733869	1734333	+	465	495	372	1740	1559	430	594
SAOUHSC_01829	NC_007795.1	1734577	1735179	+	603	9462	53184	45037	38447	64527	62212
SAOUHSC_01830	NC_007795.1	1735395	1736138	-	744	207	815	1418	927	737	1116
SAOUHSC_01831	NC_007795.1	1736218	1736664	+	447	330	562	1943	1566	925	1043
SAOUHSC_01832	NC_007795.1	1736778	1737938	+	1161	3692	455	22490	17399	985	905
SAOUHSC_01833	NC_007795.1	1737925	1739529	+	1605	2909	1712	20851	16262	2064	2461
SAOUHSC_01834	NC_007795.1	1739623	1739718	+	96	0	2	3	2	5	4
SAOUHSC_01835	NC_007795.1	1739679	1740809	-	1131	1065	2493	11392	8018	2281	2916
SAOUHSC_01836	NC_007795.1	1740916	1742382	-	1467	736	5445	5440	4659	5259	7200
SAOUHSC_01837	NC_007795.1	1742510	1743127	-	618	498	927	3021	2481	1013	1359
SAOUHSC_01838	NC_007795.1	1743299	1744573	+	1275	2074	1663	8708	7658	2740	3568
SAOUHSC_01839	NC_007795.1	1744667	1745929	-	1263	226	628	1683	1433	660	1034
SAOUHSC_01840	NC_007795.1	1746311	1747216	+	906	63	462	1091	835	353	616
SAOUHSC_01841	NC_007795.1	1747196	1747288	-	93	0	0	0	0	0	2
SAOUHSC_01843	NC_007795.1	1747419	1750106	-	2688	125	1334	930	730	1575	2285
SAOUHSC_01844	NC_007795.1	1750105	1750194	+	90	2	2	3	1	5	5
SAOUHSC_01845	NC_007795.1	1750440	1752107	-	1668	5437	5198	20603	15713	8580	10311
SAOUHSC_01846	NC_007795.1	1752547	1754253	-	1707	2711	2180	15874	8042	4238	3554
